,id,title,description,channelId,channelTitle,thumbnail,tags,categoryId,madeForKids,duration,duration seconds
0,wMKvGAHJ-t4,Intro Lite English,,UCTV4e8JlEP2WTRb4T0awH5A,Joelle YTK,https://i.ytimg.com/vi/wMKvGAHJ-t4/default.jpg,N/A,22,True,PT4S,4.0
1,nOxZiav_pv8,Math Game Walkthrough Ad,,UCMMkOy1OtB1OkjB6PNTk9Sw,AdaptedMind,https://i.ytimg.com/vi/nOxZiav_pv8/default.jpg,N/A,22,False,PT1M8S,68.0
2,DwNatxJHBGo,දන්ත සංවේදීතාවය නොසලකා හරින්න එපා කල්ගතවෙද්දි එය බරපතල විය හැකSensodyne දැන් සියලුම ෆාමසි වල ඇත,"දන්ත සංවේදීතාවය නොසලකා හරින්න එපා කල්ගතවෙද්දි එය බරපතල විය හැක
Sensodyne දැන් සියලුම ෆාමසි වල ඇත #sensodyne",UCH3D6zUxAhanFrpVRgzfXuQ,Sensodyne LK,https://i.ytimg.com/vi/DwNatxJHBGo/default.jpg,N/A,22,False,PT6S,6.0
3,Hxy0AEktdaQ,Outro Lite,,UCTV4e8JlEP2WTRb4T0awH5A,Joelle YTK,https://i.ytimg.com/vi/Hxy0AEktdaQ/default.jpg,N/A,22,False,PT3S,3.0
4,5Dpk6GyunJU,Manudam Mehewara has recently provided emergency relief to families in Kandy | DIalog Axiata,"මනුදම් මෙහෙවර මානුෂීය ක්‍රියාන්විතය තුළින් පසුගියදා මහනුවර දිස්ත්‍රික්කයේ ආර්ථික දුෂ්කරතා නිසා දැඩි ලෙස පීඩාවට පත් පවුල්වලට හදිසි සහන සැලසීමට හැකිවිය.
 
මෙම ක්‍රියාන්විතය හරහා මේ දක්වා දිවයිනේ සියලුම දිස්ත්‍රික්ක ආවරණය කරමින් පීඩාවට පත් පවුල් 120,000 කට අධික සංඛ්‍යාවකට හදිසි සහන සැලසීමට හැකිවී තිබේ.
 
පරිත්‍යාගයෙන් දායකවීමට https://dlg.lk/455CG9Tවෙත පිවිසෙන්න.
 
மனிதநேய ஒன்றிணைவு - பல பெருநிறுவனங்களின் மனிதாபிமான கூட்டணியானது கண்டியிலுள்ள குடும்பங்களுக்கு அனர்த்த நிவாரணங்களை வழங்கியது. இத்திட்டமானது இதுவரை 25 மாவட்டங்களிலும் உள்ள 120000இற்கும் மேற்பட்ட குடும்பங்களுக்கு அனர்த்த நிவாரணங்களை அளித்து புதிய மைல்கல்லை எட்டியுள்ளது. 

நன்கொடை அளிப்பதற்கு  https://dlg.lk/455CG9T ஐ பார்வையிடுங்கள்
நாம் ஒன்றிணைந்தால் மாற்றம் உருவாகும்
 
Manudam Mehewara – a multi-corporation humanitarian alliance has recently provided emergency relief to families in Kandy. The project has reached a milestone of providing emergency relief to over 120,000 families in need, spanning all 25 districts.

To donate, visit https://dlg.lk/455CG9T
 
Together we can make a difference!

#ManudamMehewara",UCvnn7bguqhNwUTiKbkLo83A,Dialog Axiata,https://i.ytimg.com/vi/5Dpk6GyunJU/default.jpg,N/A,28,False,PT1M22S,82.0
5,lkcK9ACRHAw,BINELLI GAD- FIND OUT (OFFICIAL VIDEO),"BINELLI GAD-FIND OUT OFFICIAL VIDEO.


FOLLOW BINELLI GAD ON IG: https://instagram.com/binelli_gad_official?igshid=MmJiY2I4NDBkZg==",UCLHSUHjoeh0ODp9TqUquCxA,Teff U Deff,https://i.ytimg.com/vi/lkcK9ACRHAw/default.jpg,N/A,10,False,PT3M14S,194.0
6,DEjgK96R0GA,Come and Say G’day | TV Advert (60s) | Tourism Australia,"In Australia, G'day is the start of every great adventure. 

Join souvenir kangaroo Ruby (Rose Byrne) and toy unicorn Louie (Will Arnett) on theirs as they explore everything Australia has to offer. From sacred sites to bustling laneways and every laidback local in between, they’ll discover there really is nothing like Australia.

In this video, Ruby and Louie say G'day to:
Green Island, QLD
Sydney, NSW
Coles Bay, TAS
Maria Island, TAS
Melbourne, VIC
Canberra, ACT
Kangaroo Island, SA
Cottesloe Beach, WA
Nitmiluk National Park, NT
Uluru Kata-Tjuta National Park, NT

So, what are you waiting for? Come and say G'day: https://www.australia.com
 - - - - - - 
Subscribe to our channel: https://www.youtube.com/australia 
- - - - - - 
Connect with us: 
Web: https://www.australia.com 
Twitter: https://twitter.com/australia 
Facebook: https://www.facebook.com/SeeAustralia 
Instagram: https://www.instagram.com/australia 
TikTok: https://www.tiktok.com/@australia

#comeandsaygday #seeaustralia",UCmbP8N4zqO9UJtO2cNCQ0jQ,Australia,https://i.ytimg.com/vi/DEjgK96R0GA/default.jpg,"['Green Island', 'Sydney', 'Coles Bay', 'Maria Island', 'Melbourne', 'Canberra', 'Kangaroo Island', 'Cottesloe Beach', 'Nitmiluk National Park', 'Uluru Kata-Tjuta National Park', 'New South Wales', 'Queensland', 'Northern Territory', 'Western Australia', 'South Australia', 'Victoria', 'Australian Capital Territory', 'Tasmania', 'NSW', 'QLD', 'SA', 'WA', 'TAS', 'NT', 'Australia', 'Australia Holiday', 'Australia Vacation']",19,False,PT1M,60.0
7,K2zyrr8spXM,隻眼睛兩隻眼睛三隻眼睛 | One Eye Two Eyes and Three Eyes Story in Chinese @ChineseFairyTales,"一隻眼睛兩隻眼睛三隻眼睛 |  三姐妹 | One Eye Two Eyes and Three Eyes Story in Chinese | 睡前故事 | 童話故事 | 儿童故事 | 故事 | 4K UHD | 中文童話 | @ChineseFairyTales 

★ Subscribe us on YouTube : http://bit.ly/2zegiwL
★ Like us on Facebook : http://bit.ly/2OZVFPK
★ Follow us on Instagram : http://bit.ly/2CTL69P
★ Twitter : http://bit.ly/2PwsZxj

Watch Children's Stories in English on our English Fairy Tales Channel : http://www.youtube.com/c/EnglishFairyTales   

💙观看更多视频 💙 Watch More Videos in Chinese 💙

► 长发公主 - Rapunzel : https://youtu.be/1PlKwRB7eYI

► 灰姑娘 - Cinderella : https://youtu.be/0LZfmY4IyB0

► 睡美人 - Sleeping Beauty : https://youtu.be/F8SAVn_LEjs

► 十二个跳舞的公主 - 12 Dancing Princess : https://youtu.be/zaqW84X2PhA

► 狼和七个孩子 - Wolf And Seven Little Goats : https://youtu.be/0enRij1Osss

► 小美人鱼 - Little Mermaid : https://youtu.be/jiEBhPq_o70

► 白雪公主和七个小矮人 - Snow White And The Seven Dwarfs : https://youtu.be/rCIP3pBL668

► 小红帽 - Little Red Riding Hood : https://youtu.be/hNoWce-4A_0

► 韩塞尔与葛雷特 - Hansel And Gretel : https://youtu.be/PuWPFGgBlY8

► 三只小猪 - Three Little Pigs : https://youtu.be/anBo8Pq_9i4

► 美女与野兽 - Beauty And The Beast : https://youtu.be/leL0zu5hBp4

► 红鞋子 - Red Shoes : https://youtu.be/NK6g3g0dPGk

► 侏儒怪 - Rumpelstiltskin : https://youtu.be/GFODgi1_Kzg

► 冰雪女王 - Snow Queen : https://youtu.be/37s1wPdYKPs

► 拇指姑娘 - Thumbelina : https://youtu.be/0extHKaKdIA

► 老鼠公主 - Little Mouse Who Was A Princess : https://youtu.be/Q3wc8WvPAV4

► 野天鹅 - Wild Swans : https://youtu.be/GmVxwu6s_eE

► 公主童话故事 - Princess Fairy Tales 1 : https://youtu.be/ss9LKHDTtII

► 牧鹅姑娘 - Goose Girl : https://youtu.be/GRvJDg1NplU

► 彼得潘 - Peter Pan : https://youtu.be/3-M9YeNS6Oc


Parental guidance: Some material of this video may not be suitable for children’s Below 13 year’s of age.

Disclaimer ► 
The Chinese Fairy Tales Channel and all of its videos are not “directed to children” within the meaning of Title 16 C.F.R. § 312.2 of CHILDREN'S ONLINE PRIVACY PROTECTION ACT (USA) are not intended for children under 13 years of age. Chinese Fairy Tales CHANNEL and its owner(s), agents, representatives, and employees do not collect any information from children under 13 years of age and expressly deny permission to any third party seeking to collect information from children under 13 years of age on behalf of Chinese Fairy Tales CHANNEL. Further, Chinese Fairy Tales CHANNEL denies any and all liability or responsibility for the practices and policies of YouTube and its agents and subsidiaries, or any other affiliated third party, regarding data collection.",UCZh0I81cEMmC6MOk4WM8foA,Chinese Fairy Tales,https://i.ytimg.com/vi/K2zyrr8spXM/default.jpg,"['卡通', '儿童', '童话故事', '兒童故事', '中文童話故事', '卡通故事', '糖果屋', '中文童话', '兒童睡前故事', '一隻眼睛兩隻眼睛三隻眼睛', 'chinese fairy tale', '儿童睡前故事', '小美人鱼', '睡前小故事', '侏儒怪', '童話故事', '中文童话故事', 'One Eye Two Eyes and Three Eyes Story in Chinese', '童話', '中文童話', '#WingsCFT', 'chinese fairy tales', '睡前故事', '中文故事', '故事', '三姐妹', '儿童故事']",24,False,PT13M41S,821.0
8,6HPrtKiPRmE,Create moments that matter with NESCAFÉ Gold!,"Sometimes in life all you need is a good cup of coffee to strengthen the bond you have with your loved ones and to create more precious moments that last forever...

#NescaféGold #NescaféGoldBlend #MomentsThatMatter #NescaféLK",UC8RiXgM5VSLX41dAUTea8dg,Nestlé Lanka,https://i.ytimg.com/vi/6HPrtKiPRmE/default.jpg,N/A,22,False,PT30S,30.0
9,xnYwITwhLVM,Nangrow HMO,Nangrow HMO,UCX0Sis-gI_OY-Ogz221GGoQ,GrowingUp,https://i.ytimg.com/vi/xnYwITwhLVM/default.jpg,N/A,22,False,PT30S,30.0
10,CkiLXvRxfhA,hw towerlong25a h en 30,,UC-Q7nMi5vUN0Z-gy9-uHHGg,Hero Wars Web,https://i.ytimg.com/vi/CkiLXvRxfhA/default.jpg,N/A,22,False,PT30S,30.0
11,mhSdsJiIogw,GuitarTricks.com - The Easiest Way To Learn Guitar! Get A Free 14 Day Trial,"Get a 14 Day Trial Today! https://www.guitartricks.com/youtube

Guitar Tricks has helped over 3 million people learn how to play guitar since inventing online guitar lessons in 1998. Make progress with easy, step-by-step lessons, whether you're an absolute beginner or an advanced guitar player.

+ Over 11,000 lessons
+ Over 1,000 song tutorials
+ Step-by-step instruction


Better than YouTube (focus - shortened) Anders | Guitar Tricks trial",UCwSn2qQtmQ1r1nV9-0IQ3Xw,Guitar Tricks,https://i.ytimg.com/vi/mhSdsJiIogw/default.jpg,['guitar lessons'],10,False,PT1M31S,91.0
12,1dtzSRlfBDk,Incentives Ad (Monster House) All Pets Desktop,,UCMMkOy1OtB1OkjB6PNTk9Sw,AdaptedMind,https://i.ytimg.com/vi/1dtzSRlfBDk/default.jpg,N/A,22,True,PT2M45S,165.0
13,lhh8cEUNVd8,선악과 | 기억의 엔딩 15화 (SUB),"기억의 엔딩 15화
'기억을 찾으면 길이 보일까요?'


#연애상담 #기억의엔딩 #웹드라마 #웹드리밍 #드라마",UCi79CVgEYVBbvLzFXYMax6Q,웹드리밍 Webdreaming,https://i.ytimg.com/vi/lhh8cEUNVd8/default.jpg,"['기억의 엔딩', '웹드리밍', '웹드라마 추천', '드라마 추천', '웹드라마', '드라마', '로맨스', '사랑', '연애', 'Day lily', '데이트', '기억']",1,False,PT3M1S,181.0
14,JsOOis4bBFg,"Stray Kids ""특(S-Class)"" M/V","Stray Kids(스트레이 키즈) ""특(S-Class)"" M/V

💫 Listen to ＜★★★★★ (5-STAR)＞ now!
https://Stray-Kids.lnk.to/5-STAR

Stray Kids ""★★★★★ (5-STAR)""
iTunes & Apple Music: https://Stray-Kids.lnk.to/5-STAR/AppleMusic 
Spotify: https://Stray-Kids.lnk.to/5-STAR/Spotify

Stray Kids Official YouTube: https://www.youtube.com/c/StrayKids
Stray Kids Official Facebook: https://www.facebook.com/JYPEStrayKids/
Stray Kids Official Instagram: https://www.instagram.com/realstraykids/
Stray Kids Official Twitter: https://twitter.com/Stray_Kids
Stray Kids Official TikTok: https://www.tiktok.com/@jypestraykids
Stray Kids Official Fan's: https://fans.jype.com/StrayKids

#StrayKids #스트레이키즈
#5_STAR
#특 #S_Class
#StrayKidsComeback
#YouMakeStrayKidsStay

Copyrights 2023 ⓒ JYP Entertainment. All Rights Reserved.",UCaO6TYtlC8U5ttz62hTrZgg,JYP Entertainment,https://i.ytimg.com/vi/JsOOis4bBFg/default.jpg,"['JYP Entertainment', 'JYP', 'Stray Kids', '스트레이 키즈', 'SKZ', '스키즈', '방찬', 'BANG CHAN', '리노', '이민호', 'LEE KNOW', 'MINHO', 'LEEMINHO', '창빈', '서창빈', 'CHANGBIN', 'SEOCHANGBIN', '현진', '황현진', 'HYUNJIN', 'HWANGHYUNJIN', '한', '한지성', 'HAN', 'HANJISUNG', '필릭스', 'FELIX', '승민', '김승민', 'SEUNGMIN', 'KIMSEUNGMIN', '아이엔', '양정인', 'I.N', 'YANGJEONGIN', 'stray kids comeback', '스트레이 키즈 컴백', '스키즈 컴백', 'skz comeback', '5STAR', 'Stray Kids 5STAR', 'SKZ 5STAR', '스트레이 키즈 5star', '스키즈 5star', '특 뮤비 티저', '스키즈 특', 'skz s-class', 's-class music video', '특 뮤직비디오', '특 뮤비', '스키즈 뮤비', '스키즈 뮤직비디오', '스트레이키즈 특', 'stray kids music video']",10,False,PT3M31S,211.0
15,ez6f-aYXfSU,ගණුදෙනුවකට එහා ගිය සබැඳියාවක්!,Nations Remittance  හරහා මුදල් ලබා ගන්නා හැමවිටකම ඔබේ ආදරණීයයන් සිටින රටට යාමට සහ ඒමට ගුවන් ටිකට්පත් හා සුපිරි වෙළඳසැල් තිළිණපත් දිනාගැනීමට අවස්ථාවක්.,UCvTeEvbxfLRdKZG4qnaqljw,Nations Trust Bank PLC,https://i.ytimg.com/vi/ez6f-aYXfSU/default.jpg,N/A,27,False,PT40S,40.0
16,8CRSP1wCppA,ගුණාත්මක නිෂ්පාදන වෙනුවෙන් ඇගයීමට ලක්වූ FADNA,"ශ්‍රී ලාංකාවේ ප්‍රමුඛතම ක්‍රියාකාරී තේ නිෂ්පාදකයා වන ෆැඩ්නා, දේශීය විශ්ව විදයයාල සමඟ එක්ව සංවර්ධනය කරන ලද ගුණාත්මක හා නවෝත්පාදන නිෂ්පාදන වාණිජකරණය කිරීම සඳහා වූ නොසැලෙන කැපවීම වෙනුවෙන් ඇගයීමට ලක්ව ඇත. BMICH හි මැයි 2 වන දින පැවති උත්සවයකදී මෙම පිළිගැනීම සිදු කල අතර එම උත්සවය ලෝක බැංකුව යටතේ ක්‍රියාත්මක වන ව්‍යාපෘතියක් වන AHEAD විසින් සංවිධානය කර තිබුණි.

ලොව පුරා පාරිභෝගිකයින්ට ඉහළම ප්රමිතීන්ට අනුව ගුණාත්මක නවෝත්පාදනය ලාභාදීම සඳහා පර්යේෂණ හා සංවර්ධනය සඳහා විශාල වශයෙන් ආයෝජනය කරන Fadna ආයතනය, අධ්යන ආයතනවලින් ලැබුණු සහයෝගයන් නිසා ක්රියාකාරීත්වය, ගුණාත්මකභාවය සහ නව්‍යතාවය අනුව පාරිභෝගික අපේක්ෂාවන් සපුරාලීම පමණක් නොව ඉක්මවා යන නිෂ්පාදන ලබා දීමට සමත්ව ඇත.

උපුටා ගැනීම - Ada Derana News",UC_JTxsjvkLZ-HJW6MKT5LyA,Fadna Tea,https://i.ytimg.com/vi/8CRSP1wCppA/default.jpg,"['fadna tea', 'fadna', 'pure ceylon tea', 'herbal tea', 'sri lanka']",27,False,PT27S,27.0
17,qaiVLPagwDs,NESCAFÉ Pick Up The Case,Sinhala Nescafe TVC 30sec with mask,UC8RiXgM5VSLX41dAUTea8dg,Nestlé Lanka,https://i.ytimg.com/vi/qaiVLPagwDs/default.jpg,N/A,22,False,PT31S,31.0
18,2Vp58rTvryg,TABS AD - 1 minute,"Video Description

Learn more ► link to the product page or relevant webpage

Welcome to the Reliable Controls YouTube channel. Here you’ll find news about products, events, and more.

Subscribe to Reliable Controls on YouTube here ► http://bit.ly/ReliableControlsSubscribe

Follow us on social ► LinkedIn: https://www.linkedin.com/company/reliable-controls
Facebook ► https://www.facebook.com/ReliableCntrls/
Twitter ► https://www.twitter.com/ReliableCntrls
Instagram ► https://www.instagram.com/reliablecontrols/

For more information about Reliable Controls and our sustainable building technology, please visit https://reliablecontrols.com",UCy5Y1R1m0tvBnuJ1veriOFg,Reliable Controls,https://i.ytimg.com/vi/2Vp58rTvryg/default.jpg,"['Reliable Controls', 'International Industry leader', 'Victoria', 'British Columbia', 'Canada', 'International', 'People', 'Technology', 'Reliable', 'Controls', 'automation', 'Simple', 'Flexiable', 'Sustainable', 'BACnet', 'Energy regulation', 'HVAC', 'Security', 'Lighting', 'Heating', 'Cooling', 'energy management', 'Building Automation', 'Commercial', 'Industrial', 'Military', 'Landmarks', 'Schools', 'Medical', 'Residential', 'Education', 'MachPro', 'MachPro Air', 'MachPro Light', 'intelligent buildings', 'Energy Solutions', 'LEED', 'RC', 'RC Flex Family', 'RC Flex Air']",28,False,PT1M1S,61.0
19,VgITlZ0yiwM,NESCAFÉ Pick Up The Pace,English Nescafe TVC 30sec with mask,UC8RiXgM5VSLX41dAUTea8dg,Nestlé Lanka,https://i.ytimg.com/vi/VgITlZ0yiwM/default.jpg,N/A,22,False,PT30S,30.0
20,atHNjr5Bvjc,"May 28, 2023",,UCFoOSnHsHn4xseGqrzZmRmQ,EDMOND PRENCI,https://i.ytimg.com/vi/atHNjr5Bvjc/default.jpg,N/A,22,False,PT3M56S,236.0
21,RCzbZbwT8JQ,Powerhouse Gym Elite - Join Now to Secure your spot,"Access World Class Equipment that you wont find elswhere in QLD


ADIP_UBERVERSAL_GENERAL:1278156894:20173829985:6468070220:14272360121776030635:ADV2_PEDESTAL",UCXbIRDOksj4NvqCS3QfZYAQ,Powerhouse Gym Elite,https://i.ytimg.com/vi/RCzbZbwT8JQ/default.jpg,['YouTube Autodirector Video'],22,False,PT16S,16.0
22,-JlqGqRYKcw,Want to live the Australian dream? 🇦🇺,"✅Foundation Certificate In Children’s Services
Total Duration: 6 months
Pre requisites: AL’s / Certificate in Early Learning from MTIA
Course fee: Rs.400,000 
✅Australian approval link: https://www.acecqa.gov.au/mothers-touch-pvt-ltd
Call us for more information 0763330346‼️",UCQDv-WN0gNVTB5S8UH_H_pQ,MTIA (Mother's Touch International Academy),https://i.ytimg.com/vi/-JlqGqRYKcw/default.jpg,N/A,22,False,PT1M1S,61.0
23,SsL6RVQlIRk,Turn Ideas Into Action | Get Your Tone Just Right,"Want to communicate more effectively at work? Whether you need to pitch a new idea, resolve a conflict, or motivate your team, Grammarly can help you get your tone just right. You can download it now at https://gram.ly/3j9JkZx.

With Grammarly, you get more than suggestions for correct grammar and clear phrasing. Grammarly Premium’s advanced tone suggestions spot opportunities to frame your writing more positively, confidently, and diplomatically, depending on the context, so you build productive relationships that drive projects forward. 

Grammarly works where you do your most important writing—across Outlook, Gmail, Slack, and other desktop apps and sites. Fast-track your work success with Grammarly today.",UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,https://i.ytimg.com/vi/SsL6RVQlIRk/default.jpg,N/A,27,False,PT1M40S,100.0
24,EIMLG8uKK5Y,නෙස්ටොමෝල්ට් පෝෂණයයි ශක්තියයි ඔබව බලගන්වන්න 100% සූදානම්.,නෙස්ටොමෝල්ට් පෝෂණයයි ශක්තියයි ඔබව බලගන්වන්න 100% සූදානම්.,UC8RiXgM5VSLX41dAUTea8dg,Nestlé Lanka,https://i.ytimg.com/vi/EIMLG8uKK5Y/default.jpg,N/A,22,False,PT31S,31.0
25,FQ95s2mrVVE,GEN Z BIOLOGY CLASS | 2025 සිද්ධාන්ත නව පන්ති ආරම්භය.,,UCuyU6ne-OeJChdS4a65pkJg,Heshan Randiwela,https://i.ytimg.com/vi/FQ95s2mrVVE/default.jpg,N/A,27,False,PT20S,20.0
26,bQES_F6c7c8,Incentive Ad Desktop,,UCMMkOy1OtB1OkjB6PNTk9Sw,AdaptedMind,https://i.ytimg.com/vi/bQES_F6c7c8/default.jpg,N/A,22,True,PT1M52S,112.0
27,YXgXw25E5RU,Move Projects Forward | Get Your Tone Just Right,"Want to communicate more effectively at work? Whether you need to pitch a new idea, resolve a conflict, or motivate your team, Grammarly can help you get your tone just right. You can download it now at https://gram.ly/3H1SLly.

With Grammarly, you get more than suggestions for correct grammar and clear phrasing. Grammarly Premium’s advanced tone suggestions spot opportunities to frame your writing more positively, confidently, and diplomatically, depending on the context, so you build productive relationships that drive projects forward. 

Grammarly works where you do your most important writing—across Outlook, Gmail, Slack, and other desktop apps and sites. Fast-track your work success with Grammarly today.",UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,https://i.ytimg.com/vi/YXgXw25E5RU/default.jpg,N/A,27,False,PT1M30S,90.0
28,IezwrVC0EyM,Gajab Jeevan Jihi | #Khesari Lal Yadav #Mahi Shrivastava #Priyanka.S | #Sangharsh 2 | #Bhojpuri Song,"Song : Gajab Jeevan Jihi 
Movie : Sangharsh 2
Singer : Khesari Lal Yadav, Priyanka Singh
MAKE REELS : https://www.instagram.com/reels/audio/1031454721545000/
..........................................................
Wynk : https://bit.ly/42ny3Wa
Saavn : https://bit.ly/43j5fPH
Spotify : https://bit.ly/45NQPbZ
Itunes : https://bit.ly/42nB2xV
Amazon : https://bit.ly/43IBfgb
Hungama : Soon Available
YT Music :https://bit.ly/3NaoEwN
KKBOX :Soon Available
Resso : https://bit.ly/43lMCuv
.......................................................
Lyrics & Music: Krishna Bedardi
Producer: Ratnakar Kumar
Director: Parag Patil
Presenter : Worldwide Channel & Jitendra Gulati
Co-Producer: Nivedita Kumar
Co-Producer: Kuldeep Shrivastava
Writer: Veeru Thakur
Special Thanks: D.Singh (Bangkok)
DOP: R.R. Prince
Buisness Head: Imroz Akhtar
Editor: Pravin S.Rai
Song Edited by Pankaj Saw
Action: Dilip Yadav, S. Mallesh & Neyong (Bangkok)
Background Music: Aslam Surti
Choreographer: Dilip Mistri & M.K Gupta
Art: Anjani Tiwari
Special Thanks: Vinod Yadav
Post Production: Lotus Studio
Costume Designer: Badshah Khan
PRO: Brajesh Mehar, Ranjan Sinha & Ramcandra Yadav
Marketing: Vijay Yadav
Still Photo: Pankaj Singh
Costume Designer : Badshah Khan
Executive Producer: Rajesh Sirsat, Mahesh Upadhyay, Akhilesh Rai
Line Producer (Bangkok): Kulbeer Bhatiya
Starcast: Khesari Lal Yadav, Megha Shree, Mahi Shrivastava, Kriti Yadav, Saba Khan, Varnya Malhotra, Sushil Singh, Sanjay Pandey, Vinit Vishal, Anup Arora, Vinod Mishra, Samarth Chaturvedi, J Neelam, Rohit Singh (Matru), Pappu Yadav, Subodh Seth, Manish Chaturvedi, Vaibhav Rai, Akki, Sanjeev Mishra, Yadvendra Yadav, OP Kashyap, ETC
Music ON : Worldwide Records ©️
📱Contact Office : 8652694190,7678054824,9320157080
👉 Subscribe Our Channel https://bit.ly/3ebOb55
▶️ Instagram: https://www.instagram.com/WorldwideRecordsBhojpuri
▶️ Instagram : https://www.instagram.com/ratnakarwwrindia
▶️ Facebook :https://www.facebook.com/WorldwideRecordsBhojpuri
#khesarilalyadav #mahishrivastava #priyankasingh #bhojpuri #bhojpurisong2023 #bhojpurifilm #bhojpurinewfilmsongs  #bhojpurisong",UCbomPUMyPHCgrqD5iYnzj1A,Worldwide Records Bhojpuri,https://i.ytimg.com/vi/IezwrVC0EyM/default.jpg,"['Gajab Jeevan Jihi', 'Sangharsh 2', 'Khesari Lal Yadav', 'Mahi Shrivastava', 'Sangharsh 2 Song', 'Khesari Lal Yadav Gajab Jeevan Jihi song', 'Khesari Lal Yadav Bhojpuri Song', 'Khesari Lal yadav sangharsh 2 song', 'Khesari lal yadav new song', 'Mahi Shrivastava New Bhojpuri Song', 'Khesrai Lal Yadav Video song', 'Gajab Jeevan Jihi Bhojpuri Song', 'Gajab Jeevan Jihi Khesari Lal Yadav Video Song', 'Worldwide Records', 'Bhojpuri Hit song Khesari', 'bhojpuri song', 'bhojpuri gana', 'sangharsh 2 song']",10,False,PT3M23S,203.0
29,FyqXehMy4lc,BlackVue Truck Dash Cams Official Promo Video,"BlackVue Truck Dash Cams

MORE: https://blackvue.com/dashcams/truck/

SUBSCRIBE to our channel: https://bit.ly/BlackVue_Sub

OFFICIAL BLACKVUE WEBSITE: https://blackvue.com

Follow us on social media!
BlackVue on FACEBOOK: https://www.facebook.com/BlackVueOffi...
BlackVue on TWITTER https://twitter.com/BlackVue
BlackVue on INSTAGRAM: https://www.instagram.com/blackvueoff...",UCdsaWk-WigY5q8CB_cA3z2g,BlackVue,https://i.ytimg.com/vi/FyqXehMy4lc/default.jpg,"['blackvue', 'dashcam']",2,False,PT1M26S,86.0
30,PHM_IyYulzM,VS | Remarketing | Script 1 | intro 1 outro 1,,UCymlL3Lb_kjggTDuRhuoaLA,CleanMyMac,https://i.ytimg.com/vi/PHM_IyYulzM/default.jpg,N/A,26,False,PT1M17S,77.0
31,7VBsBkzaBpc,hw_dungeonlong4a_h_en_128,,UC-Q7nMi5vUN0Z-gy9-uHHGg,Hero Wars Web,https://i.ytimg.com/vi/7VBsBkzaBpc/default.jpg,N/A,22,False,PT2M9S,129.0
32,cx_E3pKFaCU,WATERBOMB 2022 AFTER MOVIE,"𝐖𝐀𝐓𝐄𝐑𝐁𝐎𝐌𝐁 𝟐𝟎𝟐𝟐🔫

거침없이 뜨거웠던 여름의 순간, 그날의 에너지와 열정을 지금 바로 감상해보세요.
더욱 다이나믹한 모습으로 여러분을 찾아갈 2023 워터밤, 기대하셔도 좋습니다!

Relive the energy and passion of WATERBOMB 2022 through this official aftermovie.
Look forward to 2023 edition, ensured to be MORE UPGRADED! 

🌐워터밤 홈페이지 : http://waterbombfestival.com/

#WATERBOMB #WATERBOMBFESTIVAL #WATERBOMBSEOUL #WATERBOMB2023 #KOREA #FESTIVAL  #워터밤 #워터밤서울",UCQk_r-rqUHSngawtnobIahQ,Timetable,https://i.ytimg.com/vi/cx_E3pKFaCU/default.jpg,N/A,24,False,PT2M26S,146.0
33,jizAb-SLvtM,BOYNEXTDOOR (보이넥스트도어) 'One and Only' Official MV,"𝗕𝗢𝗬𝗡𝗘𝗫𝗧𝗗𝗢𝗢𝗥 𝟭𝘀𝘁 𝗦𝗶𝗻𝗴𝗹𝗲 𝗔𝗹𝗯𝘂𝗺 [𝗪𝗛𝗢!]
🚪𝟮𝟬𝟮𝟯. 𝟱. 𝟯𝟬 𝟲𝗣𝗠 (𝗞𝗦𝗧)

👉 https://ingrv.es/BOYNEXTDOOR

#BOYNEXTDOOR
#BOYNEXTDOOR_WHO #WHO
#OneandOnly

Connect with BOYNEXTDOOR :
Website🔗 https://BOYNEXTDOOR-official.com
YouTube🔗 https://youtube.com/@BOYNEXTDOOR_official
Twitter🔗 https://twitter.com/BOYNEXTDOOR_KOZ
Instagram🔗 https://instagram.com/BOYNEXTDOOR_official
Facebook🔗 https://facebook.com/BOYNEXTDOOR.official
TikTok🔗 https://www.tiktok.com/@boynextdoor_official
Weibo🔗 https://weibo.com/BOYNEXTDOORKOZ

ⓒ KOZ Entertainment. All Rights Reserved.",UC3IZKseVpdzPSBaWxBxundA,HYBE LABELS,https://i.ytimg.com/vi/jizAb-SLvtM/default.jpg,"['HYBE', 'HYBE LABELS', '하이브', '하이브레이블즈']",10,False,PT3M1S,181.0
34,dnU4qj-ZT2I,විශ්වසනීය ආයුර්වේද සංයෝගයකින් සෑදුනු ENO තත්පර 6න් ක්‍රියාකිරීම ඇරඹෙන බව සායනිකව තහවුරුයි,,UCDUHu50ZTFDEDUZ7o7GjKmw,ENO Sri Lanka,https://i.ytimg.com/vi/dnU4qj-ZT2I/default.jpg,N/A,22,False,PT31S,31.0
35,1ScuEZbheXA,ADV2_PEDESTAL:11262077674950323299,"Created by AutoDirector

ADIP_UBERVERSAL_GENERAL:233913489:17879424692:6448835176:11262077674950323299",UCwZSKxlLcTZ_or9d54SSBBw,Automated Ophthalmics,https://i.ytimg.com/vi/1ScuEZbheXA/default.jpg,['YouTube Autodirector Video'],22,False,PT16S,16.0
