Video Link,Primary Tag,Secondary Tag,Description
https://www.youtube.com/watch?v=HoPDI1T1kvI,irrelevant,Autos & Vehicles,Hyundai Electrified Vehicles 
https://www.youtube.com/watch?v=ZRbpmnFKBUY,child directed,Poems/Songs/Nursery Rhymes/Music,"No Apologies (Music Video) ft. That Girl Lay Lay, Monster High Movie Cast & More! | Nickelodeon"
https://www.youtube.com/watch?v=ciOU_smZnqA,child directed,Educational Content,adapted mind math game
https://www.youtube.com/watch?v=hnnJkwk8j1o,irrelevant,Business & Entrepreneurship,Allianz Trade in North America - trade credit insurance
https://www.youtube.com/watch?v=uvvSysa8x_A,irrelevant,Business & Entrepreneurship,Shopmonkey - all-in-one shop management software
https://www.youtube.com/watch?v=OKXBnR3N4Hc,irrelevant,Tech & Gadgets,Choose a Phone On Us | Verizon :30
https://www.youtube.com/watch?v=4rA5ueFbGO0,child directed,Family friendly gaming,explaining lego racing game
https://www.youtube.com/watch?v=0ugMdmCxqKU,irrelevant,Software, SEO on Wix | Wix SEO Capabilities
https://www.youtube.com/watch?v=RRcYlXjc08o,irrelevant,Sports & Athletics,"snorkling gear, masks etc"
https://www.youtube.com/watch?v=5_QlLeVSdB8,irrelevant,Business & Entrepreneurship,staffing agency
https://www.youtube.com/watch?v=Zmootr2iLYA,irrelevant,Finance & Legal,"Learn about the latest sales tax laws, industry compliance changes, and more. Get the 2023 Avalara Tax Changes report now."
https://www.youtube.com/watch?v=9LcIvQnD3XQ,irrelevant,Business & Entrepreneurship,"Jobber helps home service run smoothly, for service providers and their customers.

Control your entire operations in one place—quoting, scheduling, invoicing, and payments. From start to finish Jobber is there with you. "
https://www.youtube.com/watch?v=NLypiQlLgyU,irrelevant,Software,explaining features of Wix - a website creating and managing platform
https://www.youtube.com/watch?v=Mc2Fxmt06WA,irrelevant,Fashion,ad for men's suits
https://www.youtube.com/watch?v=B8atVx2BjLU,irrelevant,Home and Office,Designing a classroom for project-based learning| Classroom Tour by Office Depot OfficeMax
https://www.youtube.com/watch?v=ThMN3guJ3yg,irrelevant,Tech & Gadgets,Lumen technologies - dedicated intrenet access
https://www.youtube.com/watch?v=EqCsugeRQQo,irrelevant,Autos & Vehicles,hyundai car ad
https://www.youtube.com/watch?v=Ea_t_TkoImg,child directed,Cartoons,🚂 Creaky Cranky - Thomas & Friends™ Season 13 🚂 | Thomas the Train | Kids Cartoons
https://www.youtube.com/watch?v=lUNZuA3l5gM,irrelevant,Gaming & Entertainment,happyFisherman a series coming soon to taiwan plus
https://www.youtube.com/watch?v=CMqRbYoY2fk,irrelevant,Business & Entrepreneurship,"acrisure (a global fintech leader powered by human and artificial intelligence) - asset management, insurane, real estate service, "
https://www.youtube.com/watch?v=s27kADZ-qeg,irrelevant,Software,Grammarly
https://www.youtube.com/watch?v=1Goo_yPFM1I,child directed,Family friendly gaming,legodrive game - (E 10+ rating)
https://www.youtube.com/watch?v=1dtzSRlfBDk,child directed,Educational Content,Incentives Ad (Monster House) All Pets Desktop
https://www.youtube.com/watch?v=SMxP1UzQSZ0,irrelevant,Software,"New Relic is the industry’s largest and most comprehensive cloud-based observability platform built to create more perfect software. The world’s best software and DevOps teams rely on New Relic to move faster, make better decisions and create best-in-class digital experiences. If you run software, you need to run New Relic. More than 50% of the Fortune 100 trust New Relic to make the world’s software run."
https://www.youtube.com/watch?v=uwTOt1YcF5E,child directed,Family friendly gaming,ad for nintendo switch
https://www.youtube.com/watch?v=B37QsoWL07I,irrelevant,Software,The Affordable Solution to Your SEO Needs: Your Ultimate Crawler and Log Analyzer
https://www.youtube.com/watch?v=e5yUD0JwyGM,child directed,Storytelling,The Little Mermaid | In Theaters May 26
https://www.youtube.com/watch?v=d93BRjX4vOY,irrelevant,Education & Learning,Learn About Agricultural Research and Innovations at the Hebrew University of Jerusalem
https://www.youtube.com/watch?v=GhltKtmm3fw,irrelevant,Travel & Adventure,hotel ad
https://www.youtube.com/watch?v=nYBO3hgfl3U,irrelevant,Software,ad for adobe acrobat 
https://www.youtube.com/watch?v=10NuWGwQBIk,inappropriate,Scariness,Garten of Banban 2 - Official Trailer - (12+)
https://www.youtube.com/watch?v=r7veNlZM8VY,irrelevant,Business & Entrepreneurship,staffing agency - insight global
https://www.youtube.com/watch?v=jfRhd3jmDa0,irrelevant,Autos & Vehicles,hyundai car ad
https://www.youtube.com/watch?v=I27vdPN-f1o,irrelevant,Software,grammarly GO
https://www.youtube.com/watch?v=9YfqeobW0Lc,irrelevant,Home and Office,"garden center, gardening supplies, veg "
https://www.youtube.com/watch?v=meugKkKQ6gs,irrelevant,Personal Care & Beauty,mosquito repellant
https://www.youtube.com/watch?v=2L1s_Oiv2cg,irrelevant,Gaming & Entertainment,The Little Mermaid | The Cast Goes Under The Sea
https://www.youtube.com/watch?v=ut9vFGg9S-E,irrelevant,Home and Office,mattress ad
https://www.youtube.com/watch?v=VWnq7XrJ7Ys,inappropriate,Scariness,"ad for a knife, cutting fish, lobster -> might be scary"
https://www.youtube.com/watch?v=34u1sOLrgVo,child directed,Educational Content,Adpated Mind ad
https://www.youtube.com/watch?v=VH0cyxj_Ro0,irrelevant,Travel & Adventure,ad for seven seas cruise
https://www.youtube.com/watch?v=GXwu9lsSPMU,irrelevant,Home and Office,ad for a smart bed
https://www.youtube.com/watch?v=MpddlxEGGwk,child directed,Cartoons,hot wheels cartoons
https://www.youtube.com/watch?v=1ENcOGJtcgI,child directed,Toys,super mario game toy
https://www.youtube.com/watch?v=FljZ3rQ1bAQ,irrelevant,Home and Office,purple mattress ad
https://www.youtube.com/watch?v=POmJSqVnGSI,irrelevant,Travel & Adventure,vrbo vactaion rentals (like airbnb)
https://www.youtube.com/watch?v=QDuflAy2pyU,irrelevant,Tech & Gadgets,home security system
https://www.youtube.com/watch?v=KUQ-qpWQNIc,child directed,Family friendly gaming,kirby and the forgotten land nintendo switch game 
https://www.youtube.com/watch?v=ZhwgyZRy2W4,irrelevant,Home and Office,pet grooming gloves
https://www.youtube.com/watch?v=0i5e3KRXbto,irrelevant,Gaming & Entertainment,youtube primetime channels
https://www.youtube.com/watch?v=dkAFzICbFVc,irrelevant,Autos & Vehicles,Ford Ranger car ad
https://www.youtube.com/watch?v=_f6OQ34REoo,child directed,Cartoons,Baby Alive Official 🧷 Babies' Tummy Troubles 🥰 Kids Videos 💕
https://www.youtube.com/watch?v=3-9ClzX0oVE,irrelevant,Finance & Legal,"Meet Lexis+ AI, the most powerful generative AI solution for legal professionals"
https://www.youtube.com/watch?v=63lBBt0lRyo,irrelevant,Software,grammarly ad
https://www.youtube.com/watch?v=kfdhcG1-vOg,child directed,Toys,super mario game toy
https://www.youtube.com/watch?v=G_g80C3RnAU,irrelevant,Home and Office,Designing a Collaborative Workspace | Office Tours by Office Depot OfficeMax
https://www.youtube.com/watch?v=BBpIV9A1PXc,inappropriate,"Drinking, drugs, smoking","NIKI - Backburner (Official Music Video) -  smoking (small scene), blood (nail)"
https://www.youtube.com/watch?v=LEcprUy_0dQ,irrelevant,Autos & Vehicles,lincoln car ad
https://www.youtube.com/watch?v=q84gjwOyQPo,child directed,Poems/Songs/Nursery Rhymes/Music,Out of the Shadows (Official Music Video) ft. Twyla | Monster High
https://www.youtube.com/watch?v=ljukxJBbDds,irrelevant,Software,Entrupy - The Most Accurate Luxury Authenticator
https://www.youtube.com/watch?v=XdA8PKZujIk,irrelevant,Autos & Vehicles,hyundai car ad
https://www.youtube.com/watch?v=fRbmFwVmodM,irrelevant,Home and Office,"Trying to get my family of 9 organized! vlog, ad for cricut machine"
https://www.youtube.com/watch?v=624i1CQm7GA,irrelevant,Autos & Vehicles,hyundai car ad
https://www.youtube.com/watch?v=5Jw6FRnziSA,irrelevant,Software,grammarlyGO - AI
https://www.youtube.com/watch?v=FLyBC_CQ-JM,irrelevant,Finance & Legal,How to Earn Disney Rewards Dollars with Disney® Visa® Card
https://www.youtube.com/watch?v=tuHktqLum1Y,irrelevant,Business & Entrepreneurship,"Hotjar's Product Experience Insights show how your users behave and what they feel strongly about, so you can deliver them real value."
https://www.youtube.com/watch?v=GeeCoGSPiX4,child directed,Cartoons,Enter the Splat (Car) | Brand 2023 | Nickelodeon
https://www.youtube.com/watch?v=gRpp9tVpeIE,irrelevant,Gaming & Entertainment,Verizon | Te Conozco - $35 Unlimited with Disney Bundle – Spanish :30
https://www.youtube.com/watch?v=7C6KI1RxR70,irrelevant,Autos & Vehicles,hyundai car ad
https://www.youtube.com/watch?v=kEMXZu2scKE,irrelevant,Software,grammarly GO ad
https://www.youtube.com/watch?v=-ZVB73IU35I,irrelevant,Software,DataLark - Data Management Platform by LeverX
https://www.youtube.com/watch?v=tt9_aWiSW5M,irrelevant,Software,"Progress chef software, to make automation easier - dev tool"
https://www.youtube.com/watch?v=P15S6ND8kbQ,inappropriate,Explicit Sexual Content,"suggestive language, cruse humour, bad langauge, almost nudity, inapp touch - trailer for ""no hard feelings"""
https://www.youtube.com/watch?v=Ku6bkpbrIzA,irrelevant,Home and Office,"home and garden tools - lawn mower, leaf blower"
https://www.youtube.com/watch?v=t2l55wdcw0A,irrelevant,Finance & Legal,"Home Buyers Warranty
"
https://www.youtube.com/watch?v=_zOcI-RDUnA,irrelevant,Autos & Vehicles,hyundai car ad
https://www.youtube.com/watch?v=-LDZyoBx6k4,irrelevant,Software,ad for wix - a website building platform
https://www.youtube.com/watch?v=MdWWpvgVdZA,irrelevant,Tech & Gadgets,ad for mobile data package
https://www.youtube.com/watch?v=Vt0B3VjBDzQ,irrelevant,Software,ad for SmartDeploy - the easiest way for IT teams to image and manage Windows devices. 
https://www.youtube.com/watch?v=vRmw1Pw-KRU,irrelevant,Software,ad for Wix SEO
https://www.youtube.com/watch?v=kXpdYYnR8dY,irrelevant,Home and Office,mattress ad
https://www.youtube.com/watch?v=i-pmmSqsXe8,irrelevant,Travel & Adventure,mariott bonvoy - hotel ad
https://www.youtube.com/watch?v=XGoIgkw0wGM,irrelevant,Software,See how Sarah from Frey Farms uses Oracle NetSuite cloud software to provide real-time data to make informed business decisions to improve the bottom line. Hardworking Americans use NetSuite.
https://www.youtube.com/watch?v=AkFDrd8MOB0,irrelevant,Software,WPMU DEV The Best Hosting For WordPress
