,id,title,description,channelId,channelTitle,thumbnail,tags,categoryId,madeForKids,duration,duration seconds
10,FdIZnn-oUaU,SARKARI LAADO (OFFICIAL VIDEO) - DEV PAGLI | AMIT MAJITHIA | BCC MUSIC FACTORY,"BCC Music Factory & Amit Majithia Present
1st Gujarati song ‘Sarkari Laado!’ 

Producer - AMIT MAJITHIA
Label : BCC MUSIC
Project by : VASHISHTH THAKKAR

Singer : DEV PAGLI 
Female Lead : NEHA SUTHAR
Male Lead : KARAN SOLANKI  
Lyrics : RAVI H BAROT
Music : Kamlesh Vaidya 
Director : @Rangeentvofficial 
.
#bccMusicFactory #devpagli #gujaratisong #weddingsong #SarkariLaado #amitmajithia #rj_vashishth #MARRIAGESONG",UC9RCa2yDWA67TaS_RLBv2Rw,Bcc Music Factory,https://i.ytimg.com/vi/FdIZnn-oUaU/default.jpg,"['dev pagli latest song', 'sarkari laado', 'bcc music factory', 'amit majithia', 'rj vashishth', 'new gujarati song']",10,False,PT4M9S,249.0
11,DDB3hb2Opts,#DannyMorrison #Episode12 #HBLPSL8,"The one and only Super Guru, #DannyMorrison, is here with the #HBLPSL8 exclusive highlights. #LastEpisode

Watch the video to know some of the interesting facts of HBLPSL8 and many other insider scoops from the biggest cricket event of the year!   

#JubileeLife #Insurance #HBLPSL #PakistanKaPassion #JahanFansWahanStadium",UC1VgonqUVSMIF6rRa6X077Q,Jubilee Life Insurance,https://i.ytimg.com/vi/DDB3hb2Opts/default.jpg,N/A,1,False,PT9M14S,554.0
12,1dtzSRlfBDk,Incentives Ad (Monster House) All Pets Desktop,,UCMMkOy1OtB1OkjB6PNTk9Sw,AdaptedMind,https://i.ytimg.com/vi/1dtzSRlfBDk/default.jpg,N/A,22,True,PT2M45S,165.0
13,sWDtg2UjFP0,Lo Phir Se Aaya Ramzan | New Ramzan Nasheed 2023 | Ajwa Baloch & Abdul Muqeet | Beautiful Video,"Rights are reserved with Heera Media, copying and duplicating of this track is strictly prohibited. 

Audio - Heera Digital Studio
Artist - Ajwa Baloch & Abdul Muqeet
Title - Lo Phir Se Aaya Ramzan
Mix & Master - Shahnawaz
Lyrics & Compose - Waseem Ansari
Music - Faisal Ashraf 
DOP - Shehriyar Khan & Sajjad Ali
Edit & Post - Hunain Raza  
Makeup & Styling - Arfat
Production Head - Faisal Sattar & Muhammad Arif 
Produced By Heera Media

Lo Phir Se Aaya Ramzan | New Ramzan Nasheed 2023 | Ajwa Baloch & Abdul Muqeet | Beautiful Video | Heera Gold 
#RamadanKareem #RamzanNasheed #HeeraGoldislamic 

Download Heera Islamic Android Application - 
https://play.google.com/store/apps/details?id=com.heera.islamic

Heera Media is the owner of all the content uploaded on Heera Gold channel and using our audio/video without our permission on any website, social media or any channel is a copyright infringement which is criminal offence and as per the Pakistan Copyright Ordinance Section 66, punishment of copyright violation is 3 years imprisonment and a fine of PKR - 100,000/-
Heera Media won’t take any responsibility if your social media account, website or YouTube channel is shutdown due the legal proceedings against you.

Subscribe our channels - 
Heera Gold Official Channel : http://bit.ly/YouTube-HeeraGoldIslamic
Safa Islamic Official Channel : https://www.youtube.com/channel/UC8VhitObYCawRtuGy-STSrQ
Heera Stereo Official Channel - https://www.youtube.com/channel/UCgt4tKqH2q-uJa6YxS7ZYVQ
Home Islamic Official Channel - 
https://www.youtube.com/channel/UCKx2ftmsFD5sf6wO4llAvKA
Twitter : https://twitter.com/Heera_Gold2014
Facebook/Instagram : https://www.facebook.com/heeragold.islamic",UC9dfnBWlg5h1Fr5_w8rjZyg,Heera Gold,https://i.ytimg.com/vi/sWDtg2UjFP0/default.jpg,"['lo phir se aaya ramzan', 'lou phir se aya ramzan', 'lo fir se aya ramzan', 'abdul muqeet nasheed', 'abdul muqeet naat', 'abdul muqeet ramzan nasheed', 'ajwa baloch', 'ajwa baloch naats', 'ajwa baloch new naats', 'ajwa baloch nasheed', 'ajwa baloch ramzan nasheed', 'ajwa baloch lo phir se aaya ramzan', 'abdul muqeet lo phir se aaya ramzan', 'ramzan nasheed', 'ramzan nasheed 2023', 'ramzan naats', 'heera gold islamic', 'heera gold ramzan nasheed', 'heera gold ramzan', 'new naats', 'new naat', 'naat', 'ramadan nasheed']",22,False,PT4M2S,242.0
14,OwQNnCD5WFs,"Gastac offer 12/24v electric DC linear actuator,high speed,heavy duty waterproof Function #hospital","know more information,please visit https://www.gastac.com/products/linear-acturator 

Ningbo Gastac Gas Spring Co.,Ltd not only produces gas springs but also electric actuators, it is a branch of Ningbo Bestop Industrial Co.,Ltd. Ningbo Bestop Industrial Co.,Ltd has three factories, they produce gas springs, piston rods, and electric linear actuator respectively.

Gastac Linear actuator can applied to furniture, hospital bed, operating tables, massage tables, over bed tables, ship building, reclinear seat,medical and Rehabilitation Technology.

Company  www.gastac.com 
Shop     https://shop.gastac.com/ 
Alibaba   https://gastac.en.alibaba.com/ 
Email:    sales@gastac.com     john.wu826@gmail.com 
Skype    13626842823
WhatsApp  13626842823

#hospitalbed, #linearactuator, #linearactuator12v,#electriclinearactuator, #12vactuator,
#microlinearactuator, #smalllinearactuator, #electricactuator12v, #highspeedlinearactuator, #heavydutylinearactuator, #minilinearactuator,
#linearactuator24v,#fastlinearactuator, #typesoflinearactuators,  #miniactuators, #miniaturelinearactuator, #linearactuator12vwaterproof
#dclinearactuator,#cheaplinearactuator",UC5OBOX8e8F1sdb6CrFI9Enw,"Ningbo Gastac Gas Spring Co.,Ltd",https://i.ytimg.com/vi/OwQNnCD5WFs/default.jpg,"['#linearactuator', '#linearactuator12v', '#electriclinearactuator', '#12vactuator', '#microlinearactuator', '#smalllinearactuator', '#electricactuator12v', '#highspeedlinearactuator', '#heavydutylinearactuator', '#minilinearactuator', '#linearactuator24v', '#fastlinearactuator', '#typesoflinearactuators', '#miniactuators', '#miniaturelinearactuator', '#linearactuator12vwaterproof #dclinearactuator', '#cheaplinearactuator']",22,False,PT1M56S,116.0
15,EW9CtqXZGFg,Mckenna Grace Talks New Music Dropping | Billboard News,"McKenna Grace chatted with Billboard on the red carpet of the 2023 Billboard Women In Music Awards.

►► Subscribe for more music news: http://blbrd.cm/Proracf
►► See our latest videos: http://blbrd.cm/xOgw6VQ

About: Billboard is the world's most influential music media brand, with an unmatched authority among artists, fans and the industry. Billboard powers the ultimate global music destination and magazine, featuring unrivaled reporting on music news, issues and trends, the industry’s definitive charts, encompassing the most complete and well respected database of charts across all music genres, and elite conferences and events which regularly convene the industry and consumers around important conversations. 

Connect with Billboard Online:
Visit the website: http://blbrd.cm/s5w4vTm
Likes us on Facebook: http://blbrd.cm/ks26yg5
Follow us on Twitter: http://blbrd.cm/uRNqRoN 
Follow us on Instagram: http://blbrd.cm/6QaTrhn

#MckennaGrace #BBWomenInMusic #Billboard

Mckenna Grace Talks New Music Dropping | Billboard News
Billboard

https://youtube.com/billboard",UCsVcseUYbYjldc-XgcsiEbg,Billboard,https://i.ytimg.com/vi/EW9CtqXZGFg/default.jpg,"['billboard', 'billboard channel', 'official', 'billboard magazine', 'music', 'official billboard channel', 'NATIONWIDEWIM23', 'women in music billboard', 'women in music 2023', 'women in music', 'billboard women in music 2023', 'billboard women in music', '2023', 'Mckenna Grace billboard women in music 2023', 'Mckenna Grace billboard women in music', 'Mckenna Grace', 'Mckenna grace interview', 'mckenna grace interview 2023']",10,False,PT1M16S,76.0
16,nOxZiav_pv8,Math Game Walkthrough Ad,,UCMMkOy1OtB1OkjB6PNTk9Sw,AdaptedMind,https://i.ytimg.com/vi/nOxZiav_pv8/default.jpg,N/A,22,False,PT1M8S,68.0
17,Ucog1ghGMUM,carbon steel,carbon steel,UCQvlI7FuPdltf-ioXszw-MA,Baosteelindustry,https://i.ytimg.com/vi/Ucog1ghGMUM/default.jpg,N/A,22,False,PT14S,14.0
18,l924xlPeY4s,"Official Video 2023 💪🏻बाहुबली - अपना नाम ही ब्रांड है 🔥 Rakesh Mishra, Shilpi Raj BAHUBALI T-Series","#bahubali #video2023 #bahubalisong#rakeshmishra #shilpiraj #bahubalibhojpurisong

Song - BAHUBALI
Singers - Rakesh Mishra & Shilpi Raj
Feat. - Neet Mahal 
Lyrics - Prakash Barud
Music - Sarvind Malhar
Project manager -  Sonu Srivastava
Concept - Sangram Singh
Choreographer - Montu Sharma
D.O.P - K SUNIL
Post production - Ediframez
Colour grading - Pawan Kumar
Rakesh Mishra Makeup & Hair team - Salman, Mithun & Ravi
Neet mahal's Makeup & Hair team - Sudhir & Soni
Designer : Abhinav tanwar ( Manish )
Film by : SSS Films
Music Label - T-Series

♪Full Song Available on♪ 
JioSaavn: http://bit.ly/42qzmEP
Spotify: http://bit.ly/3ZSVLsO
Hungama: https://bit.ly/3npGQIf
Apple Music: http://bit.ly/3ltxdYj
Amazon Prime Music: http://bit.ly/42k9gDx
Wynk: http://bit.ly/3Zh34ti
iTunes: https://bit.ly/3JLnXYZ
YouTube Music: http://bit.ly/3FySiHF


SUBSCRIBE T-Series channel Hamaar Bhojpuri for unlimited entertainment
http://www.youtube.com/hamaarbhojpuri
Facebook: https://www.facebook.com/tserieshamaarbhojpuri/
Instagram : https://www.instagram.com/tserieshamaarbhojpuri/",UCpN-WGQgGsOrXm7nHXDdTDA,T-Series Hamaar Bhojpuri,https://i.ytimg.com/vi/l924xlPeY4s/default.jpg,"['Bahubali', 'Bahubali teaser', 'bahubali new teaser', 'Rakesh Mishra', 'Shilpi Raj', 'Neet Mahal', 'Prakash Barud', 'Sarvind Malhar', 'Sangram Singh', 'new song', 'new hit song', 'song new', 'song new bhojpuri', 'bhojpuri rakesh mishra', 'rakesh mishra hit song', 'bahubali songs', 'songs new', 'songs new bhojpuri', 'hit rakesh mishra', 'bhojpuri songs', '2023 hit teaser', 'songs new new', 'hit 2023 teaser', 'tseries hit songs', 'songs t-series', 'songs new 2023', '2023 hit song', 'tseries song']",10,False,PT4M3S,243.0
19,CxUcLE-SuqE,Shopify Live Product Options App,"Live Product Options Promo video
Find it on the Shopify app store: https://apps.shopify.com/live-product-options",UCibQXFTRqB1XElb7zptz6oA,Cloudlift,https://i.ytimg.com/vi/CxUcLE-SuqE/default.jpg,N/A,22,False,PT31S,31.0
20,c7kUBqwvuQg,Automate lead generation using LinkedIn and Email 👽,"Your sales funnels are starting to dry up, and searching for new leads feels like looking for a snow cone in the desert. (“At this point, I’d settle for an ice cube.”)

Meeting your sales goals is a top priority, but that doesn't seem possible when there aren’t any leads to convert.

What if there was a tool that could help you automate your lead generation, contact hundreds of prospects per week, and lighten your workload?

TL;DR
👉 Get in touch with up to 700 prospects per week on LinkedIn

👉 Retrieve the professional email addresses of prospects and send them automated outreach sequences

👉 Best for: Freelancers, small businesses, and lead gen agencies that want to save time while scaling their customer acquisition

Waalaxy is a tool that lets you use LinkedIn and email to automate lead generation and messaging, plus monitor your team’s performance.",UCXADWTLXvb1_4hESfs2EzHA,Waalaxy - Lead Generation LinkedIn + Email,https://i.ytimg.com/vi/c7kUBqwvuQg/default.jpg,N/A,28,False,PT1M35S,95.0
21,ae0zme6bVLo,Dikka Dishum - Lyrical Video | Ravanasura | Ravi Teja | Bheems Ceciroleo | Sudheer Varma,"Here is the lyrical video of mass ""Dikka Dishum"" from 'Ravanasura' starring Ravi Teja, Sushanth, Anu Emmanuel, Faria, Megha Akash and others. Directed by Sudheer Varma
Music by Bheems Ceciroleo.

Song Credits:
Song Name- Dikkam Dishyum
Music Composer - Bheems Ceciroleo
Lyrics - Kasarla Shyam
Singers - Swathi Reddy UK, Bheems Ceciroleo, Naresh Mamindla 

Musicians Credits:
Song Composed and Arranged by Bheems Ceciroleo
Keybaords & Rhythms- Vaidhy Vr
Additional Keysbaords- Vikas Badisa 
Live Rhythm Players Raju Kulkarni, Rahul Rupavate,Keyur Barve, Sachin Sawant, Varad Kulkarni
Rhythms Conducted by Bobby Shrivastava(YRF-Mumbai)
Recorded at: YRF Studios (Mumbai)
Sound Engineers- Abhishek Khandelwal
Assistant Engineer- Dileep Nair
Violins - Sandilya
Male Chorus - Naresh,Venki, Maruthi, Vinayak
Female Chorus - ML Gayatri, ML Shruti
Hormonies - Ritesh G Rao
Vocals Recorded at: Jubilee10 Studio (Rakesh Mickey) And Denmark Studio United Kingdom (Jeff)
Studio Assistant: Basava
Music Co-Ordinator- Malya Kandukuri 
Song Mixing by Vinay Kumar.J 
Song Mastered by Shadab Rayeen New Edge(Mumbai)

Movie Details:-
Movie Name : Ravanasura
Cast : Ravi Teja, Sushanth, Anu Emmanuel, Faria Abdullah, Megha Akash
Banner : Abhishek Pictures, RT Team Works
Director : Sudheer Varma
Producer : Abhishek Nama, Ravi Teja
Story Screenplay Dialogue : Srikanth Vissa 
Music : Harshavardhan Rameshwar, Bheems Ceciroleo
Dop : Vijay Karthik Kannan 
Art Director : D R K Kiran
Editor : Naveen Nooli
Story Development : Prashanth Baradi
Ceo : Potini Vasu
Pro : Vamsi Shekar
Colorist : Ashwath 
DI & SOUND MIX : Annapurna Studios
Digital Promotions : Whacked Out Media

Label: Saregama India Limited, A RPSG Group Company

To buy Carvaan, visit https://www.saregama.com/carvaan/telugu
To buy virus free original tracks, visit  https://www.saregama.com/musicstore
Follow us on: YouTube:https://www.youtube.com/channel/saregamatelugu
Facebook: http://www.facebook.com/Saregamatelugu
Twitter: https://twitter.com/saregamasouth​​
 
#DikkaDishum #Ravanasura #SaregamaTelugu #RaviTeja",UC68nKdrLbLL0Vj7ilVkLmmg,Saregama Telugu,https://i.ytimg.com/vi/ae0zme6bVLo/default.jpg,"['Dikka Dishum', 'Dikka Dishum song', 'Ravanasura', 'Ravanasura movie', 'Ravanasura Songs', 'Latest Telugu Songs', 'new songs telugu', 'telugu songs new', 'Raavanasura song', 'Ravi Teja', 'Sushanth', 'Megha Akash', 'ravi teja dance', 'new songs telugu 2023', 'Sudheer Varma', 'Bheems Ceciroleo', 'telugu songs new 2023', 'ravi teja movie', 'ravi teja songs', 'godfather songs', 'Ravanasura Anthem', 'ravi teja new song', 'dhamaka songs', 'chinthaak', 'chamkeela angeleesi']",10,False,PT3M39S,219.0
22,ulN4LSNaluo,Navratri Special - Day 1 | SHAILPUTRI Mata | शैलपुत्री माँ  | Khushboo Jain | #sktiwari,"#navratri #chaitranavratri2023 #maadurga #matarani #mataranibhajan #iamsktiwari #tiwariproductions #tpsgroup #sktiwari 

Artist : Anara Gupta
Singer - KHUSHBOO JAIN
Lyrics -LAL BAHADUR SHASTRI
Music- AMAN SHLOK
Programmer - Upendra Kumar
Recording Studio - Aryan Records
Edited By : Nishant Shah 
DOP : Pawan Mishra, Chandan Pandit
Corus Artist : Komal, Soniya, Divya, Kirti
Camera Boys - Umesh Singh, Pankaj Singh, Ajay Jaishwal
Art Director : Raja Kumar, Dinesh pariah
Light Man: Gopal , Ramcharan, Chintu & Kishan 
Make-up : Rajesh Tiwari & Prashant Mishra
Hair dressers: Kanchan Yadav
Costume : Jairam 
Spot : Bhuvan, Krishna
Marketing & Promotion : Shashank jaiswal 
Directed By : Amrendra
Production Manager : Jitender Singh (Jitu) 
Co-Producer : Sanjay Barai 
Producer : SK. TIWARI 
Location :  Juhu Mumbai

Bhargav Bhakti Youtube Channel provides you  Bhajans, Aarti, Chalisa, Kirtans, Mantras etc. of Mahadev at the touch of your finger.
➖➖➖➖➖➖➖➖
वीडियो को पूरा देखें अगर पसंद आये तो लाइक जरूर करें ताकि हम आप के लिए ओर भी अच्छे अच्छे भजन ला सकें और हमारा होंसला ओर बना रहे
➖➖➖➖➖➖➖➖
❤ We need massive support and love from you so, please subscribe this channel.
Powered By - Bhargav Entertainment.
Youtube Channel : @bhargavbhakti5522 or https://www.youtube.com/channel/UCGA_A4RzBpb86dAccMRo5OA
Facebook Page : https://www.facebook.com/Bhargav-Bhakti-104403755871970
Instagram : https://www.instagram.com/bhargaventertainment/
❤ Don't be a stranger, drop us a line in the comments. Thank You!",UCGA_A4RzBpb86dAccMRo5OA,BHARGAV BHAKTI,https://i.ytimg.com/vi/ulN4LSNaluo/default.jpg,"['mata rani', 'sherawali maa pahadawali maa', 'sherawali maa meri jota wali maa', 'chaitra navratri 2023', 'chaitra navratri puja vidhi', 'durga maa songs', 'durga maa aarti', 'durga maa bhajan', 'vaishno mata', 'vaishno mata ke bhajan', 'mata rani ke bhajan', 'नौ दुर्गा आह्वान', 'नौ दुर्गा', 'mata ke bhajan', 'नौ दुर्गा के नौ रूप के भजन', 'दुर्गा माता के भजन', 'navratri bhajan', '2023 navratri bhajan', '2023 navratri geet', 'top navratri bhajans', 'devotional songs', 't-series bhakti sagar', 'vaishno devi aarti']",10,False,PT3M6S,186.0
23,gRIsS2GwuBA,All the tools you need to grow online with GoDaddy,,UCUIU93v2ISn6L891vv-FLyA,GoDaddy Canada,https://i.ytimg.com/vi/gRIsS2GwuBA/default.jpg,N/A,25,False,PT15S,15.0
24,wMKvGAHJ-t4,Intro Lite English,,UCTV4e8JlEP2WTRb4T0awH5A,Joelle YTK,https://i.ytimg.com/vi/wMKvGAHJ-t4/default.jpg,N/A,22,True,PT4S,4.0
25,CxftomuwufY,Nora Istrefi - Amanet (prod. Nurteel),"STREAM: https://clnz.us/nora-istrefi-amanet

Credits:
Music : Kushtrim Kelani, Nurteel
Lyrics : Ghulo
Video by: ENTERMEDIA
Distributed & Protected By Colonize Media Europe, Ltd.

Nora Istrefi - Amanet (prod. Nurteel)

Lyrics:

Verse I:
Senet i kom mledh
gati i kom bo,
Krejt une muj m’i marr 
veç zemren tem jo 
Po ta lo...

Hajde ktu mu ul
ti n’karriken teme
kqyr qysh o me ni
qdo dite thashetheme
sa shum dhem...

Qelma ni Moet
e krejt vet une po du me pi
se per ty une kur t’ni
nuk po du me ma ni

Ni Moet
E krejt vet une po du me pi
se per ty une kur t’nij
nuk du me ma ni!

Refren: (X2)
Amanet - Amanet
po ta lo ty zemren tem
po ta dho me doren tem

Verse II:
Amanetin ti zemer 
qoje n’ven 
e une pe qoj eks
goten tem-goten tem
gotat me ren


#bzzz #noraistrefi #amanet",UC71EGBl7WNuBSD8UosIFdwA,Nora Istrefi,https://i.ytimg.com/vi/CxftomuwufY/default.jpg,"['nora istrefi', 'nora', 'era', 'era istrefi', 'me mungon', 'amanet', 'pa fat', ""Ki me lyp me m'pa"", 'ciao']",10,False,PT2M27S,147.0
26,Hxy0AEktdaQ,Outro Lite,,UCTV4e8JlEP2WTRb4T0awH5A,Joelle YTK,https://i.ytimg.com/vi/Hxy0AEktdaQ/default.jpg,N/A,22,False,PT3S,3.0
27,I2ow-rS4RAo,"Central Bank Utah - The Hive Indoor Trampoline Park in Spanish Fork, Utah","""We've been doing business with Central Bank, successfully, over multiple projects and we keep coming back over and over because they do such a good job. You're not just another number at Central Bank--you go there and you're a customer and friend rather than an account number. We have a relationship with them that really matters. So on one hand, we have the execution of good business and on the other hand, we have a friendly group to work with. We trust Central Bank! We trust that they will perform and execute. We know we can get what we need when we need it. At the same time, we know we have a relationship with them that we can count on.""

-Russell Jackson, owner, The Hive Trampoline Park",UCAZxmFb5OropyM8ZXR3_V-w,Central Bank,https://i.ytimg.com/vi/I2ow-rS4RAo/default.jpg,"['central bank utah', 'cbutah', 'central bank', 'utah', 'community banking', 'business bank', 'the hive', 'trampoline park', 'spanish fork utah', 'customer testimonial']",27,False,PT2M20S,140.0
28,J6TcbAKKbgs,POV: You are in Uttarakhand,"POV: You are now in the mountains and the mountains are in you, kindling enthusiasm, making every nerve quiver and jolting life into every pore and cell! There’s something for everyone here. The adventurous cannot ask for a sharper shot in the arm than all that one experiences here; from skiing to river rafting, deep diving & paragliding to spotting a tiger up close, you’ll never run out of adrenaline here. Uttarakhand welcomes you with open arms to come & sample their famed Himalayan hospitality.",UCX7c5KGrPjG8tzna7xhro4g,Uttarakhand Tourism,https://i.ytimg.com/vi/J6TcbAKKbgs/default.jpg,N/A,19,False,PT1M,60.0
