Video Link,Primary Tag,Secondary Tag,Description
https://www.youtube.com/watch?v=_ZvE8vIkpWY,irrelevant,Autos & Vehicles,"Bolt - app lik uber, ad just shows pictures of people in their cars"
https://www.youtube.com/watch?v=mA2yRfp76_A,irrelevant,Finance & Legal,Ad for irroko - a savings fintech company - video about carbon footprint
https://www.youtube.com/watch?v=McqNypaj1uY,irrelevant,Business & Entrepreneurship,Program for promoting company - testimonials from entrepaneurs
https://www.youtube.com/watch?v=jiqt2Fs6Ws4,irrelevant,Home and Office,Hi-tech lawn mower
https://www.youtube.com/watch?v=zDAAofaGMDw,irrelevant,Travel & Adventure,Ad for train/metro
https://www.youtube.com/watch?v=W5sPZdpIQy8,irrelevant,Tech & Gadgets,Tutorial for some movie ffects - sponsored video linking to some laptop
https://www.youtube.com/watch?v=VYOIyzA9JD0,inappropriate,Display of weapons,Dungeons and dragons movie ad
https://www.youtube.com/watch?v=foFeXhEc0wI,irrelevant,Home and Office,someone recommending bedsheets
https://www.youtube.com/watch?v=JTRrOVJooYQ,irrelevant,Fashion,Ad for skechers featuring broadway star
https://www.youtube.com/watch?v=zNsgbp21FfY,inappropriate,Adult Suggestive Content,"Sapna Choudhary ""Bijlee"" Renuka Panwar | Vikas Dhani Aala | New Haryanvi Songs Haryanavi 2023"
https://www.youtube.com/watch?v=asxeoJNgr8s,irrelevant,Autos & Vehicles,Volvo electric car
https://www.youtube.com/watch?v=H4IaloVkfbc,irrelevant,Fashion,FarFetch - shoes ad
https://www.youtube.com/watch?v=srsDcnlPeOo,irrelevant,Autos & Vehicles,Paris France Parking
https://www.youtube.com/watch?v=5iPuRx1aEP0,irrelevant,Finance & Legal,App/software to manage business expenses
https://www.youtube.com/watch?v=tUNcPrRHD9k,irrelevant,Autos & Vehicles,Volkswagen minivan ad
https://www.youtube.com/watch?v=2BE3xMLNfUM,irrelevant,Sports & Athletics,Biking
https://www.youtube.com/watch?v=zTIdVh7t2W4,child directed,Toys,Marvel toys - spiderman mini figures
https://www.youtube.com/watch?v=kio-GvJRkZo,irrelevant,Travel & Adventure,Spend a night in Taiwan's presidential office
https://www.youtube.com/watch?v=rP4Y3aEVGSw,irrelevant,Sports & Athletics,Nike ad (just a visual with shoes basketball etc)
https://www.youtube.com/watch?v=L84EGi027OQ,inaudible,Different Language,Talkshow about music business
https://www.youtube.com/watch?v=dr-Jh-Q2M6M,irrelevant,Fashion,Farfetch - ad for sale on clothes
https://www.youtube.com/watch?v=O_GVDaYLtJ4,irrelevant,Finance & Legal,Scan your reciepts app
https://www.youtube.com/watch?v=ls-5Z6IsK3I,irrelevant,Sports & Athletics,indoor rock climbing
https://www.youtube.com/watch?v=u6B18MxmzlA,irrelevant,Home and Office,Ad for IKEA
https://www.youtube.com/watch?v=rwdLyzYmQDY,irrelevant,Tech & Gadgets,Ecoasia search engine
https://www.youtube.com/watch?v=xJFSnkwE0Ao,irrelevant,Fashion,Karl Lagerfield - high end fashion
https://www.youtube.com/watch?v=3uJw2Gh_lwk,child directed,Toys,Playing with toys - DreamWorks TV french
https://www.youtube.com/watch?v=egf6ijcd9ds,irrelevant,Business & Entrepreneurship,"SSI SCHAEFER - An expert in intralogistics solutions, focused on the future of its customers!"
https://www.youtube.com/watch?v=tWfOXPparbk,irrelevant,Tech & Gadgets,Top 4 Features of PTC-140 HD PTZ Camera
