,id,title,description,channelId,channelTitle,thumbnail,tags,categoryId,madeForKids,duration,duration seconds
20,wMKvGAHJ-t4,Intro Lite English,,UCTV4e8JlEP2WTRb4T0awH5A,Joelle YTK,https://i.ytimg.com/vi/wMKvGAHJ-t4/default.jpg,N/A,22,True,PT4S,4.0
21,Hxy0AEktdaQ,Outro Lite,,UCTV4e8JlEP2WTRb4T0awH5A,Joelle YTK,https://i.ytimg.com/vi/Hxy0AEktdaQ/default.jpg,N/A,22,False,PT3S,3.0
22,1dtzSRlfBDk,Incentives Ad (Monster House) All Pets Desktop,,UCMMkOy1OtB1OkjB6PNTk9Sw,AdaptedMind,https://i.ytimg.com/vi/1dtzSRlfBDk/default.jpg,N/A,22,True,PT2M45S,165.0
23,QScWs4jsMW0,Magar Magar (FULL VIDEO) Mickey | New Punjabi Song | H S Bindra | Diksha Pargi | Shubham | Lill Bigg,"To Stream & Listen Full Song : 
For Instagram Reels : https://www.instagram.com/reels/audio/767125451749917/
Gaana : https://gaana.com/song/magar-magar
Wynk : https://wynk.in/music/album/magar-magar/pc_8905900476905?q=magar+magar+mick
i-Tunes : https://music.apple.com/us/search?term=magar%20magar%20mickey
Jio-Saavn : https://www.jiosaavn.com/song/magar-magar/JDoMVjdkc3o
Spotify : https://open.spotify.com/search/Magar%20Magar/tracks

Nitin Arora Presenting Official Video of Urban Punjabi Club Song 2023 
""MAGAR MAGAR"" A Project by H S BINDRA 
Exclusively on Natraj Music India --- Listen & Enjoy our latest songs 
and share your feedback with us....
*** Subscribe Our Channel and don't forget to Click On The Bell Icon 
For Latest Hindi, Punjabi & Bollywood Songs....

Song : Magar Magar (  @NatrajMusicIndia  ) 
Singer : MICKEY 
Lyrics & Composed : H S Bindra
Starring : Shubham & Diksha Pargi
Produced by : Vippymusic
Music Production & Presentation : Nitin Arora
Mix/Master : Insane Musix 
Di/Grading : Sunil Arora (Magic Mind Studio)
Video Supervisor : Ashmit Kanwer 
DOP : Prabh Ramgharia 
Makeup & Hair : Krillex
Poster Design : Monty Basu
Choreographer : Shanty Kanwer & Shubham
Director *LILL BIGG*
A Film by Downtown Media
Online Promotion : Natraj Digital
MUSIC LABEL : NATRAJ MUSIC INDIA 🇮🇳
Stay Tuned for more updates....
Do Subscribe : https://www.youtube.com/@NatrajMusicIndia
Magar Magar Teaser : https://youtu.be/UxqqdfGa4Uo
Out Print Partner : http://www.nueffectsolutions.com/
---------------------------------------------------------------------------------------------------------
Contact for Recording & Releasing Bollywood songs - 9814555888 
For Shows Booking - 0172-4604645 
E-Mail : natrajmusicbollywood@gmail.com 
--------------------------------------------------------------------------------------------------------- 
To Set Callertunes :
Airtel : To Set Hellotune - Download Wynk Music App
Song Magar Magar : http://wynk.onelink.me/3330602766/ht
Bsnl : 14161955
Vodafone : 14161955
Idea : 14161955
--------------------------------------------------------------------------------------------------------
Enjoy & Stay Connected with us :
► Subscribe us on YouTube : https://www.youtube.com/c/NatrajMusicIndia
► Log us on Website : http://www.natrajmusiccompany.com/ 
► Like us on Facebook : https://www.facebook.com/natrajmusiccompany/
► Twite us on Twitter : https://twitter.com/Natraj_Music
► Follow us on Instagram : https://www.instagram.com/natraj_music_official/
( This Song Is Subject To Copyright of Natraj Music Company )",UCryvX6QuFGQ_DXReNnHXLRA,Natraj Music India,https://i.ytimg.com/vi/QScWs4jsMW0/default.jpg,"['natraj music', 'natraj music company', 'natraj music india', 'magar magar by mickey', 'magar magar', 'magar magar by natraj music', 'natraj music india magar magar', 'magar magar by shanyty kanwer', 'magar magar by shubham', 'magar magar by diksha pargi', 'magar magar by h s bindra', 'new punjabi dancing song', 'latest punjabi urban beat song', 'new punjabi song 2023', 'latest punjabi song']",10,False,PT3M59S,239.0
24,3QZ_BkJDBb8,Moose Wala Moose Wala (Official Video) Bittu Khanna Wala  | New Punjabi Songs 2023 | Jass Studios,"#MooseWalaMooseWala #2023 #BittuKhannaWala

Moose Wala Moose Wala (Official Video) Bittu Khanna Wala  | New Punjabi Songs 2023 | Latest Punjabi Songs 2023  | Jass Studios

►  Subscribe To Our Channel :-  https://www.youtube.com/c/JassStudioz

Make Reels : https://www.instagram.com/reels/audio/992205465104681/

► Song Details : 
Song : Moose Wala Moose Wala
Singer & Lyrics : Bittu Khanna Wala
Music : Rd Boyz
Editor : Raj Maan
Video : Jagdev Tehna 
Presentation & Producer : Jasvir Pal Singh
Poster By : Mani Sanghera
Label : Jass Studios
--------------------------------------------------------------------
Like || Share || Spread || Love
--------------------------------------------------------------------

► To Stream & Download Full Song :
Youtube Music : https://music.youtube.com/search?q=Death+Shanky
Amazon : https://www.amazon.de/s?k=Moose+Wala+Moose+Wala&i=digital-music&__mk_de_DE=%EF%BF%BDM%EF%BF%BDZ%EF%BF%BD%EF%BF%BD&x=0&y=0&ref=nb_sb_noss
Spotify : https://open.spotify.com/album/4K8eLwXmQtTXoEO8A3GXbU
Kkbox : https://www.kkbox.com/tw/en/search?q=Moose%20Wala%20Moose%20Wala
Itunes : https://music.apple.com/in/album/moose-wala-moose-wala-single/1683774996

►Enjoy & Stay Connected with us :
Facebook :- https://www.facebook.com/jassstudiozofficial
Instagram :- https://www.instagram.com/jassstudiozofficial/

--------------------------------------------------------------------

(This Song Is Subject To Copyright of Jass Studios)",UCX4XFfAGpvTH109BzEGVubg,Jass Studios,https://i.ytimg.com/vi/3QZ_BkJDBb8/default.jpg,"['new punjabi songs 2023', 'latest punjabi songs 2023', 'new punjabi song 2023', 'latest punjabi song 2023', 'punjabi songs', 'punjabi songs 2023 latest', 'punjabi songs 2023 latest this week', 'punjabi songs latest', 'punjabi songs new', 'punjabi songs new 2023', 'punjabi songs new 2023 this week', 'new songs', 'latest songs', 'newpunjabi', 'new songs 2023', 'latest songs 2023', 'punjabi songs 2023 new', 'Moose Wala Moose Wala', 'Bittu Khanna Wala']",10,False,PT4M22S,262.0
25,-bBQvEo02CA,|| Mazhe bhimraj janma aale || आशाच नवनवीन विडिओसाठी आपल्या चेनेल ला सबसक्राईब करा💙🙇🌎💎,"*टॉप म्युजिक प्रस्तुत माझे भिमराज जन्मा आले (भीमगित)
निर्माता/गीतकार: नाथा चंदनशिवे मो . ९९२२०६२९९५
संगीत : किरण — राज
गायक  : नेहा राजपाल
(रिदम स्टूडिओ चेंबूर)
विशेष आभार : विनोद चंदनशिवे. सोमनाथ जगधने.
*गान आवडल्यास नक्की लाईक शेयर व सबस्क्राइब करा*👍💐🌹
*भीम जयंतीच्या सर्वाना हार्दिक शुभेच्छा* 🙏👍💐🌹🌹",UCikQqnA5stQbA9QJODiDiKw,Top music,https://i.ytimg.com/vi/-bBQvEo02CA/default.jpg,N/A,22,False,PT5M32S,332.0
26,-QFqUSTt8IM,Exclusive Avurudu Offers From Dialog!,,UCvnn7bguqhNwUTiKbkLo83A,Dialog Axiata,https://i.ytimg.com/vi/-QFqUSTt8IM/default.jpg,N/A,22,False,PT31S,31.0
27,sjsghUoy-d0,SLIIT NORTHERN UNI - TAMIL TVC,Start your degree with SLIIT NorthernUni in Jaffna,UCTpyAZ9gIaeK5dYcBnSDKoA,Northern Uni,https://i.ytimg.com/vi/sjsghUoy-d0/default.jpg,N/A,22,False,PT16S,16.0
28,XlUrLwkXTAc,Subhashini Konara - Piyamanna (පියමැන්නා) Official Music Video,"Piyamanna By Subhashini Konara x Denuwan Perera x Dulip Mirando

Listen to ""Piyamanna"" Available major streaming outlets 
▶ https://vyd.co/SubhashiniKonaraPiyamanna

Listen on Spotify - https://spoti.fi/400Dnxs
Listen on Apple Music - https://apple.co/3oachqf
Listen On Amazon Music - https://amzn.to/3zR5gxf
Listen On Deezer - http://bit.ly/3UvRyJM

""Piyamanna"" Available on TikTok
▶ https://vt.tiktok.com/ZS8nQLwpo/

Subscribe for more on YouTube 
▶ https://bit.ly/SubhashiniKonaraYouTube

Follow Subhashini Konara
✘ Instagram - https://tinyurl.com/SubhaIG
✘ Facebook - https://tinyurl.com/SubhaFB
✘ Spotify - https://tinyurl.com/SubhaSptify
✘ Apple Music - https://tinyurl.com/SubhaAppleMusic

Lyrics
පියමැන්නා පෙම් හීනෙක මා
අත් අල්ලා නුබ හා ආලෙන්
සද සිසිල වසා මීදුමෙන් වෙලා
උන්මාදයි මහදේ 
නුබ හා මන්මත් වී හිදිනා

නෙතු පිය වෙන තුරු මාගේ 
ලග ඉන්නම් ඔබගේ 
ආදරේ ඒ තරමට තියෙනා 
ළග විට නුබ මාගේ 
ගැහෙනා හද ගැස්මේ
නුබ පමණයි සසරේ සැමදා //

හීන පුරෝලා ජීවිතයේ මා
පාට කළා නුබ හැම එහි රේකා
හැම මොහොතක් ගත වෙන්නේ 
නුබ ගැන හිතලා
සිත දිව යයි මතකයෙ නුබ හා
ඉවසුම් නෑ නුබ දකින තුරා //

රෑ යාමේ තරු ගැන ගැන ආකාසේ
තුරුලට වී උනුහුම විඳ සැනසෙන්නේ
රහසින් මට කීවා ආදරෙ කියලා 
සිප ගන්නට දෑතම බදලා // 

නෙතු පිය වෙන තුරු මාගේ 
ලග ඉන්නම් ඔබගේ 
ආදරේ ඒ තරමට තියෙනා 
ළග විට නුබ මාගේ 
ගැහෙනා හද ගැස්මේ
නුබ පමණයි සසරේ සැමදා //

Credits///
♪ Artiste - Subhashini Konara
♪ Melody Composition & Lyrics - Denuwan Perera
♪ Music Compose - Dulip Mirando
♪ Mixed & Mastered - Dulip Mirando @Rode Studio

Video Production
♪ Directed by - Sandesh Bandara
♪ Cinematography - Dinuka Chamod
♪ MUA - Roy Krish
♪ Starring - Lakshitha Peiris, Sanuliya Dandeniya
♪ Album Art & Art works - Thush Favorite 
♪ Main Social Media Partner - NEEZYRECORDS
♪ Special Thanks - Malinda Weeraratne, Achintha Kalana

#subhashinikonara #sandeshbandara #denuwanperera #dulipmirando #newmusicvideo #newmusic2023 #srilankanmusic #newsong #sanuliya #lakshitha 

Music video by Subhashini Konara, Denuwan Perera, Dulip Mirando performing Piyamanna. © 2023 Subhashini Konara, under exclusive license to Asian Music Records, a division of Asian Music Group.",UCImdeHjv2BKv5frNGVT_kZA,Subhashini Konara,https://i.ytimg.com/vi/XlUrLwkXTAc/default.jpg,"['subhashini konara', 'piyamanna', 'subhashini konara songs', 'sinhala song 2023', 'Achintha Kalana', 'Sanuliya Dandeniya', 'Dulip Mirando', 'Wasthi', 'dinesh gamage', 'vini production', 'Hithe Upanni', 'SMG', 'Sobana', 'Ridma Weerawardena', 'Sashika Nisansala', 'Me Gindara', 'Miyuru Somarathne', 'SANUKA', 'MOHINI', 'Yuki Songs', 'Ravi Jay', 'CENTIGRADZ', 'Hiru nagena', 'aurudu song', 'අවුරුදු සින්දු', 'Ratha Gaaya', 'Iraj', 'aluth kalawak', 'charitha attalage', 'new music video 2023', 'trending music', 'New Music Video', 'Trending SriLanka']",10,False,PT3M52S,232.0
29,SaOd0DC-tD8,"What To Do Lyrical Song | Samajavaragamana Songs | Sree Vishnu, Reba John |Ram Abbaraju |Gopi Sundar","Watch & Enjoy What To Do Lyrical Song From The Movie Samajavaragamana.

#whattodo  #samajavaragamana #sreevishnu #rebajohn #ramabbaraju #gopisundar  #adityamusic #telugusongs  #teluguvideosongs #telugusong #telugulyricalsongs  #trendingtelugusongs #newtelugusongs #telugunewsongs #trendingsongstelugu 

Audio Also Available on
Spotify ► https://spoti.fi/3LUiqQT
Gaana ► https://bit.ly/3LUWR2P
iTunes ► https://apple.co/3LUiFvh
JioSaavan ► https://bit.ly/3NybUk9
Amazon Music ► https://amzn.to/44mBLl7
Wynk Music ► https://bit.ly/3NydrGV

Song Name: What To Do
Singer: Jassie Gift
Lyrics: Sree Mani
Music: Gopi Sundar

Cast: Sree Vishnu, Reba Monica John, Naresh, Sudarshan, Sreekanth Iyengar, Vennela Kishore, Raghu Babu, Rajeev Kanakala, Devi Prasad, Priya and others.

Movie Name: Samajavaragamana
Presenter : Anil Sunkara Under AK Entertainments
Screenplay & Direction - Ram Abbaraju
Producer - Razesh Danda
Co-Producer - Balaji Gutta
Story - Bhanu Bogavarapu
Music Director - Gopi Sundhar
Cinematographer - Raam Reddy
Editor - Chota K Prasad
Art Director -Brahma Kadali
Dialogues - Nandu Savirigana
Audio On Aditya Music
------------------------------------------------------------------------------------------
Enjoy and stay connected with us!!
►Subscribe us on Youtube: http://bit.ly/adityamusic
►Like us on Facebook: http://www.facebook.com/adityamusic
►Follow us on Twitter: http://www.twitter.com/adityamusic
►Follow us on Instagram: https://www.instagram.com/adityamusicindia
►Follow us on LinkedIn: http://bit.ly/2Pp6ze3

SUBSCRIBE Aditya Music Channels for unlimited entertainment:
►For South Indian Dubbed Movies in HD: http://www.youtube.com/Adityamovies
►For Songs with Telugu Lyrics: https://bit.ly/3cpQuFH
►For Devotional Songs: http://www.youtube.com/AdityaDevotional


→""మా పాట మీ నోట"" Telugu Lyrical Songs https://www.youtube.com/@mapaatameenota
→Latest Tollywood Lyric Video Songs - http://bit.ly/1Km97mg
→Ever Green Classics - https://goo.gl/1fZEDy
→Popular Jukeboxes - https://goo.gl/LNvAIo
→Telugu Songs with Lyrics - https://goo.gl/7ZmgWT

© 2022 Aditya Music India Pvt. Ltd.",UCNApqoVYJbYSrni4YsbXzyQ,Aditya Music India,https://i.ytimg.com/vi/SaOd0DC-tD8/default.jpg,"['what to do', 'whattodo', 'what to do song', 'what to do lyrical song', 'samajavaragamana', 'samajavaragamana songs', 'telugu songs', 'telugu video songs', 'latest telugu songs', 'new telugu songs', 'telugu hit songs', 'songs telugu', 'telugu latest songs 2023', 'songs in telugu', 'telugu movie songs', 'video songs telugu', 'Top Best Telugu Songs', 'telugu superhit songs', 'new telugu super hit songs', 'telugu song', 'latest telugu video songs', 'telugu melody songs', 'aditya music', 'samjvargamana', 'telugu lyrical songs']",10,False,PT4M16S,256.0
30,rffvbECTzkY,Dialog ViU | Watch IPL 2023 LIVE on from Anywhere!,"Catch the heart-pumping action of the IPL 2023 LIVE on the Dialog ViU App from Anywhere!
Watch the matches on the move, on your mobile, tablet or iPad. Activate the Sports Pack via https://dlg.lk/40sjErz
No Data Charges on the Dialog network.

#DialogViU #IPL2023 #CricketStreaming #ipl #cricket #ApeKollo",UCvnn7bguqhNwUTiKbkLo83A,Dialog Axiata,https://i.ytimg.com/vi/rffvbECTzkY/default.jpg,N/A,22,False,PT19S,19.0
