,id,title,description,channelId,channelTitle,thumbnail,tags,categoryId,madeForKids,duration,duration seconds
13,y23TEVYJo28,BLIKSEM BERGIGO 🇲🇦🇧🇪 - SBAR MAB9ACHI (EXCLUSIVE Music Video),"Subscribe to BLIKSEM OFFICIAL Channel: 
https://bit.ly/2Rp3JsQ

BLIKSEM BERGIGO 🇲🇦🇳🇱 (EXCLUSIVE Music Video)

PROD BY : BLIKSEM TEAM🎙🎚                                                                                                                                                                                                         
Réalisation : BLIKSEM TEAM 📸

🟦 Contact | Booking : bliksembusiness@gmail.com
🟦 Page Facebook ✅ : https://web.facebook.com/blikesm?_rdc=1&_rdr
🟦 instagram ✅ : https://www.instagram.com/bliksem_official


""ALBUM TORNADO"" is out now 🔥🔥 
50 SONGS From King Of The Rap 👑
Available On all Digital Platforms 👇👇
https://lnk.to/r3YXX6z1



Our latest work 🔥👇

⭐TAN - TAN [2m views] ✅
https://www.youtube.com/watch?v=Vg95hShYAKA&ab_channel=BLIKSEMOFFICIAL


⭐TERIKA De WLADELHRAM [+1m views] ✅
https://www.youtube.com/watch?v=oH109kSNQZE&ab_channel=BLIKSEMOFFICIAL


⭐SAHARA MOROCCO [+1m views] ✅
https://www.youtube.com/watch?v=RfrsFvQ9Hpo&ab_channel=BLIKSEMOFFICIAL


⭐Ouders [+1m views] ✅
https://www.youtube.com/watch?v=NoiVtLVzXes&ab_channel=BLIKSEMOFFICIAL",UC6Ev-7AT-b2tpoLHqmKsK_g,BLIKSEM OFFICIAL,https://i.ytimg.com/vi/y23TEVYJo28/default.jpg,"['new music 2023', 'new song', 'new song 2023', 'new songs', 'hindi new song', 'ninja new song', 'hindi songs', 'new punjabi song 2023', 'latest punjabi songs 2023', 'hindi song', 'latest punjabi songs', 'new punjabi song', 'shreya ghoshal', 'punjabi songs', 'trending songs', 'latest punjabi song', 'love songs', 'new hindi song 2023', 'hindi love songs', 'new music video', 'neha kakkar', 'indian songs', 'bollywood songs', 'romantic songs', 'trending song', 'death row', 'latest song', 'romantic hindi songs']",10,False,PT2M30S,150.0
14,ndlOQLdrc6w,ماكسيس بزهرة الفانيلا... يعطركوم لمدة طويلة,,UCsKMcPEZigyCEnaxVaz72eA,Maxis',https://i.ytimg.com/vi/ndlOQLdrc6w/default.jpg,N/A,22,False,PT7S,7.0
15,c7DXf_MDoBQ,المصباح الإلكتروني,,UC1itjDcDIZvtjD2RCJVAVUg,KhaleejMall,https://i.ytimg.com/vi/c7DXf_MDoBQ/default.jpg,N/A,22,False,PT27S,27.0
16,UMMahJmVm58,«Хатнi» пiць — са смакам жыць!,"Варта пачуць першы радок, як успамінаеш той самы верш, які вучыў калісьці,
той самы дом, у якім збіралася сям'я,
той самы смак страў, прыгатаваных з любоўю самымі блізкімі,
тую асалоду, якую так лёгка адчуць.
Варта зрабіць глыток таго самага квасу, які памятаеш ты і які памятае цябе,
тое самае важнае, што ведаеш на памяць і адчуваеш усім сэрцам.
 
Квас «Хатнi» — высакаякасны беларускi хлебны квас 100% натуральнага браджэння, які прыйдзецца даспадобы ўсім членам сям'і.

«Хатнi» пiць — са смакам жыць!",UCwZZ2HGhKlApDWarQ2FhumQ,Хатнi квас,https://i.ytimg.com/vi/UMMahJmVm58/default.jpg,N/A,22,False,PT47S,47.0
17,UNIH4MDMOko,FIT ME FRESH TINT Maybelline,"استمتعي بمنظر أكثر إشراقًا مع جديد FIT ME FRESH TINT 🧡

#MaybellineMadeForAll
#FITMEFRESHTINT",UCar1lr5p5-2gpJp_ErTsN-g,Maybelline NY Maroc,https://i.ytimg.com/vi/UNIH4MDMOko/default.jpg,N/A,22,False,PT6S,6.0
18,s-hK8stBxo4,"[Hankook Tire] Hankook Tire X Formula E, Electrify Your Driving Emotion (30s)","Go beyond the track

EV Exclusive Tire & Technology

iON

✅ Learn More : https://www.hankooktire.com/global/en/tires/ion.html

#HankookTire #Diving_Emotion #Hankook #FormulaE #iON #EV #HK #FE #GlobalPartner #Electrify_your_Diving_Emotion #EV_Exclusive_Tire_Technology",UCydnzlUFgv1qoVL4puLczJw,Hankook Tire Global,https://i.ytimg.com/vi/s-hK8stBxo4/default.jpg,N/A,2,False,PT31S,31.0
19,QDrNLfZe8tU,قولي وداعا للشعر المتقصف ! كريم Garnier بعسل اكاسيا المرمّم يعالج الشعر بعمق 🍯,"قولي وداعا للشعر المتقصف ! 
كريم Garnier بعسل اكاسيا المرمّم🍯 يعالج الشعر المتقصف لنتيجة أكيدة: تكسر أقل ب 10 مرات 🤩
و نتي مستعدة تجربيه 🧡 ؟",UCrJAG9RIURokT0MxBQTtDfQ,Garnier Maroc,https://i.ytimg.com/vi/QDrNLfZe8tU/default.jpg,N/A,22,False,PT8S,8.0
20,uzlrhq1DVbs,Visitez Antalya,"Vivez une expérience unique en visitant Antalya : farniente, détente, plages et ruines.",UCjxtVIHWWQiRmTUfosve9_g,Atlas Voyages,https://i.ytimg.com/vi/uzlrhq1DVbs/default.jpg,N/A,19,False,PT30S,30.0
21,wMKvGAHJ-t4,Intro Lite English,,UCTV4e8JlEP2WTRb4T0awH5A,Joelle YTK,https://i.ytimg.com/vi/wMKvGAHJ-t4/default.jpg,N/A,22,True,PT4S,4.0
22,YQwr3ldtL_0,ISIS KINGUE - YELELE(Clip officiel),"#TRACKANDSOUNDPROD #ISISKINGUE

Suivez ISIS KINGUE sur ces différents réseaux sociaux

Facebook :https://www.facebook.com/isiskingue/
Instagram : https://instagram.com/isis.kingue/
Ticktok: https://vm.tiktok.com/ZM8tNXy9H/

Auteur compositeur : ISIS KINGUE
Arrangement : JSPEED 
Chœurs : VICTOIRE DION
Guitare : LANDRO GUITARE
BASS: ROMY BASS

Mixage & Mastering : JSPEED 

 Réalisation Vidéo: ADAH AKENDJI
Moyens techniques: REDZONE

Studio : Track and Sound 
Production :track and sound prod
E-mail : trackandsound@gmail.com
Booking:+225 07 07 95 97 61",UCvwhUOL5cGKN6SqT0UEXwAQ,Track And Sound,https://i.ytimg.com/vi/YQwr3ldtL_0/default.jpg,N/A,10,False,PT3M39S,219.0
23,Hxy0AEktdaQ,Outro Lite,,UCTV4e8JlEP2WTRb4T0awH5A,Joelle YTK,https://i.ytimg.com/vi/Hxy0AEktdaQ/default.jpg,N/A,22,False,PT3S,3.0
24,ZSpkPrOezDY,"DJ Hamida - Introduction ""A la bien, summer 2.0"" feat. Barakette ☀️","☀️Titre disponible en streaming: https://djhamida.lnk.to/introduction
☀️Nouvel album disponible le 30 juin 2023 

Réalisation: DJ Hamida & Sanhaji Production
Composé par DJ Hamida
Merci Barakette, Mini crabe et Baoss !

Retrouvez DJ Hamida sur :
Facebook : https://www.facebook.com/DjHAMiDAOFFiciel71
Instagram : https://instagram.com/djhamidaofficiel
Tik Tok: https://www.tiktok.com/@djhamidaofficial
Snapchat: https://www.snapchat.com/add/Djhamidaoficiel
Twitter: https://twitter.com/djhamida71

#djhamida #introduction #barakette",UC3bmcYcRQ3D4zrHVyzyqjjQ,DJHAMIDAOFFICIEL,https://i.ytimg.com/vi/ZSpkPrOezDY/default.jpg,"['dj hamida', 'introduction', 'summer edition', 'barakette', 'baoss', 'mini crabe', 'roubaix', 'lartiste', 'kayna samet', 'leck', 'maroc', 'algérie', 'tunisie', 'rif', 'kabyle', 'turquie', 'soolking', 'silva', 'dystinct', 'moha k', 'mektoub', 'souf', 'hassan', 'fils dj hamida']",10,False,PT5M47S,347.0
25,a352rj-2heg,"siiiir b3id, b réseau li t3awal 3lih fin ma mchiti ou l’Wifi Max Débit bach tconnecta kif ma bghiti",#inwi_m3ak,UC0z2g_qMHEyAmNg_oZDP_kQ,inwi,https://i.ytimg.com/vi/a352rj-2heg/default.jpg,"['inwi', 'INWI', 'inwi maroc', 'INWI MAROC', 'code', 'rezo', 'switcher', 'switchers', 'promo inwi', 'kabbour', 'kabor', 'KABOR', 'inwi maroc', 'INWI MAROC', 'code', 'rezo', 'switcher', 'switchers', 'promo inwi', 'kabbour', 'kabor', 'KABOR', 'publicité inwi', 'pub inwi', 'publicite inwi', 'inwi', 'INWI', 'inwi maroc', 'INWI MAROC', 'Meilleur reseau', 'reseau connexion', 'meilleur connexion', 'connexion numéro 1', 'numero 1 connexion', 'a7ssan connexion maroc', 'reseau inwi', 'rizo maroc', 'rezo', 'publicité inwi', 'publicité marocaine', 'publicité maroc']",24,False,PT42S,42.0
26,E8AkFNlbE0g,Minecraft: The Minecraft Live Experience,Minecraft: The Minecraft Live Experience,UCbHTE2iFSieyGmCObLPcDGw,Suresh Banjana,https://i.ytimg.com/vi/E8AkFNlbE0g/default.jpg,N/A,22,False,PT28S,28.0
27,fOdo1GkzZAk,Focus Episode 1 + Addition Ad Desktop Arrow CTA,,UCMMkOy1OtB1OkjB6PNTk9Sw,AdaptedMind,https://i.ytimg.com/vi/fOdo1GkzZAk/default.jpg,N/A,22,True,PT4M29S,269.0
28,gDm6-eLClFU,Balti - Dima Mechi (Official Music Video),"Balti - Dima Mechi (Official Music Video)

Subscribe Here:
@ThisizBaltiofficial 

Produced by: Balti Productions & Chabaka
Directed by: Yannis Talal
Lyrics: Balti
Composition: Balti & Jimmy Haddad
Music Production: Jimmy Haddad
Studio recording: Wajdi Ben Abdallah

Lyrics:

دنيا ضوات طارت السكرة و ماحبيت نصحى مالثملة
مشتت و كل مرة فكرة و بينات كل هملة هملة 
محلاها الدنيا كي تنفنف و مرات نفلي  مع الڤملة
    حبي شتعمل بيا منتف انا كي الصرار و النملة    
اولولو اولالا ديما ماشي و ديما على الله 
لا عاد بوس و لا عاد طلا  انتم  الي عملتو  زعل
و آه يا دادا و آه يا دادي نحب نفرح كيف  اندادي
ديما دوده وديما ندادي عطوني زادي و زوّادي 

وشبيني ساهر لتوة نحب نشوف الدنيا حلوة 
انا آدم يا بنادم لتوة مفهمتني حواء
مرة نحبك مرة لا لا يقوي سعدك توة توة 
  باش نرضيها شقلالة و راسي وجعني مالدوة  
اولولو اولالا ديما ماشي و ديما على الله 
لا عاد بوس و لا عاد طلا  انتم  الي عملتو  زعل
و آه يا دادا و آه يا دادي نحب نفرح كيف  اندادي
ديما دوده وديما ندادي عطوني زادي و زوّادي

وانا الي ڤلبي في حالة و راسي في حالة حليلة
حبو يشريوني بالبالة و يبيعوني شيلة بيلة
ڤتلوني بالقيل و القالة يحبو عالخنن وقيلة
عطيت صحيّن هاز الشقالة هات اعطوني الكربيلة 

و شوفنا الي يحكيو بالعفة و هوما الي نشرو الرذيلة 
عجبونا الخدود و الشفة و الله اعلم بالرونديلة
شعب مخدر شام النفة و الحالة ولات حويلة
و رزنت علي الكفّة و هاني رميت المنديلة 

شعب شريڤي بيڤي باو ذيوبة عَوْ عَوْ
لا ڤاز و لا ماء و الضوء و انشاء الله معندك سَوْ
ڤالو فما كان الخير ڤولتلهم توة توة
ڤولتلهم how do you do ڤالولي هاو هاو 
والكلها فر فر و بلادي تر فر 
و انا جيب الواد الواد دايرها بر بر 
عرضوني برشة كلاب ڤولتلهم شِرْ شِرْ
ڤالو علينا بَرْ بَرْ تي هات البِرْ البِرْ
و جايبينها نبلاء و معاهم النوبة لا
بلادي برشة عملاء في بحرهم العومة لا 
هاني نعيش كالراحلة معاهم الراحة لا 
يا زميل يا زامل  مانوليوش زملاء 

اولولو اولالا ديما ماشي و ديما على الله 
لا عاد بوس و لا عاد طلا  انتم  الي عملتو  زعل
و آه يا دادا و آه يا دادي نحب نفرح كيف  اندادي
ديما دوده وديما ندادي عطوني زادي و زوّادي


Chaine officielle de Balti:

http://www.facebook.com/thisizbalti
https://www.instagram.com/thisizbalti

Digital Distribution: @ChabakaOfficial 
https://instagram.com/chabaka.music

#balti 
#dima_mechi
#ديما_ماشي",UCV9x1Bo83ByXbqJga1ZxaJg,Thisiz Balti,https://i.ytimg.com/vi/gDm6-eLClFU/default.jpg,"['بلطي', 'Balti', 'Dima mechi', 'ديما ماشي', 'warda', 'وردة', 'ألو', 'Allo', 'الو', 'Wino El Hob', 'وينو الحب', 'ena', 'أنا', 'ya hasra', '7elma', 'حِلمة', 'balti', 'يا حسرة', 'balti 2020', 'ya lili', 'ياليلي ياليلا', 'yalili', 'balti 2019', 'balti haha', 'arabic songs', 'بالطي', 'بلطي 2021', 'ya lili balti', 'يا ليلي ويا ليلا', 'balti hamouda', 'اغاني بلطي', 'rap balti', 'rap tunisien', 'ma ydoum', 'ma idoum', 'ما يدوم', 'sanfara', 'Balti Allo live', 'Allo carthage', 'Chabaka', 'Dima machi', 'dima meshi']",10,False,PT4M53S,293.0
29,0KGU2pvnYgQ,Siiir B3id F’streaming m3a la Fibre inwi Max Débit,"#siiir_b3id #inwi_m3ak b’la Fibre, 50 Méga b 249 dh/chahr limoudat 3 achhour. Tarkib wa routeur rahn ichartkoum fabor.",UC0z2g_qMHEyAmNg_oZDP_kQ,inwi,https://i.ytimg.com/vi/0KGU2pvnYgQ/default.jpg,"['inwi', 'INWI', 'inwi maroc', 'INWI MAROC', 'code', 'rezo', 'switcher', 'switchers', 'promo inwi', 'kabbour', 'kabor', 'KABOR', 'inwi maroc', 'INWI MAROC', 'code', 'rezo', 'switcher', 'switchers', 'promo inwi', 'kabbour', 'kabor', 'KABOR', 'publicité inwi', 'pub inwi', 'publicite inwi', 'inwi', 'INWI', 'inwi maroc', 'INWI MAROC', 'Meilleur reseau', 'reseau connexion', 'meilleur connexion', 'connexion numéro 1', 'numero 1 connexion', 'a7ssan connexion maroc', 'reseau inwi', 'rizo maroc', 'rezo', 'publicité inwi', 'publicité marocaine', 'publicité maroc']",24,False,PT28S,28.0
30,CxUcLE-SuqE,Shopify Live Product Options App,"Live Product Options Promo video
Find it on the Shopify app store: https://apps.shopify.com/live-product-options",UCibQXFTRqB1XElb7zptz6oA,Cloudlift,https://i.ytimg.com/vi/CxUcLE-SuqE/default.jpg,N/A,22,False,PT31S,31.0
31,peB7AxBWJjc,جعفر  الغزال  - اميره الروح ( حصريا ) | 2023,"اشترك الآن في قناة جعفر الغزال 
https://bit.ly/2GmpW2I

جعفر  الغزال  - اميره الروح ( حصريا ) | 2023

كلمات : تحسين علي 
الحان : علي ضياء 
توزيع : رامسن جورج 
مكس وماسترنيغ : اسامة سمير
كمان المايسترو :هيثم سعدون 
ناي : عمر كولة 
كيتارات : ماهان
تم التسجيل والمكساج في تيميو استوديو ، بغداد

الكلمات:
اميرة الروح 
العشق انتي والهوى 
والياخذج مني منو 
من حبك القلب ارتوى 
مجنون اعوفنج شكو 
جنني حبج بالراس 
مختلفة عن كل الناس 
مطرت مشاعر واحساس 
الدنية لأجلج 
تمشين انتي وياية 
حزني انشمر وراية 
مستمتع بدنيايه
واشلون املج 
يمي انتي حيل اتقربي 
سمعيهه دكة كلبي 
اتكول وحدج حبي 
وممنوع ابدلج
حبيبة الروح 
العشق انتي والهوى 
والياخذج مني منو 
من حبك القلب ارتوى
عشيقة القلب
ماغيرك يهوى الفتى 
اوداعتج ظلمة قبل 
والعين ضوءاً لم ترى 
تدرين  مثلج ماشفت
لا طول لا خد لا عين 
تخبلين من تزعلين 
وبعد احلة من تضحكين  
وكلش رقيقة 
ماشوف كلشي اكبالي 
مشغول يمج بالي  
 ماعندي غيرج غالي 
هاي الحقيقة   
شتردين كولي اتمني 
بس لا غيابج عني 
الروح تطلع مني  
ابعدج دقيقة 
اميرة الروح 
العشق انتي والهوى 
والياخذج مني منو 
من حبك القلب ارتوى


#جعفر_الغزال 
#حبية_الروح

توزيع ديجيتال: شركة قنوات ميوزك",UCnCYMR4DehAQUOeVTdLheiA,Jaafar Al Ghazal | جعفر الغزال,https://i.ytimg.com/vi/peB7AxBWJjc/default.jpg,"['2023 جعفر الغزال', 'Amirat Alrooh', 'Bahebak Naghsheet', 'Iraqi Song', 'Jaafar Al Ghazal', 'Jaafar Al Ghazal 2023', 'Jafar Al ghazal', 'New', 'New 2023', 'New Release', 'New Song', 'أغاني 2023', 'أغاني جديده', 'أغاني عراقية', 'أغاني عربية', 'العراق', 'اميره الروح', 'بحبك نغشيت', 'جديد', 'جديد 2019', 'جديد جعفر الغزال', 'جعفر الغزال', 'جعفر الغزال حبيبة الروح', 'حبيبة الروح']",10,False,PT3M41S,221.0
32,e1jhITLMBLM,7it 3arfinek 3ziz 3lik les Chicken McNuggets™️ dernahom f jouj dyal les offres ❤️,"7it 3arfinek 3ziz 3lik les Chicken McNuggets TM 
dernahom f jouj dyal les offres ❤️",UCRtLOCeqKiiHmIS4u2UnuAQ,McDonald's MAROC,https://i.ytimg.com/vi/e1jhITLMBLM/default.jpg,"[""McDonald's"", 'McDo', ""McDonald's Maroc"", 'Nuggets', 'McNuggets', 'Chicken', 'ChickenMcNuggets', 'Sauce', 'Cajun', '1983', 'MacDo']",1,False,PT13S,13.0
33,25CTmfakE0w,Fortnite: He's Crawling But I Ain't Stopping,Fortnite: He's Crawling But I Ain't Stopping,UCVFnoeUnfdWpwItASlTfMzA,Fornite,https://i.ytimg.com/vi/25CTmfakE0w/default.jpg,N/A,22,False,PT28S,28.0
