,id,title,description,channelId,channelTitle,thumbnail,tags,categoryId,madeForKids,duration,duration seconds
201,4Dsuus-SQns,Twinings Superblends Calm,,UCLEfMI4RWGiDvwOshkSYNBQ,Twinings Sverige,https://i.ytimg.com/vi/4Dsuus-SQns/default.jpg,N/A,22,True,PT6S,6.0
202,gRNJJVvLtIU,SE_TheConcert_16x9_20s_Uppsala-trueView-c163c4068a313b5f72d9ccd769442168,"Uber Rides Main SE YouTube - 20s-TheConcert-
        SE_TheConcert_16x9_20s_Uppsala-trueView-c163c4068a313b5f72d9ccd769442168",UCgnxoUwDmmyzeigmmcf0hZA,Uber,https://i.ytimg.com/vi/gRNJJVvLtIU/default.jpg,N/A,28,False,PT21S,21.0
203,giANQZeaOas,jm trygghetspaketet 1920x1080 6sek,,UCJFWhCDRw3px1GGKwSFiflA,JM Sverige,https://i.ytimg.com/vi/giANQZeaOas/default.jpg,"['Nyproduktion', 'Bostad', 'Hus', 'Lägenhet', 'JM', 'JM AB', 'JMAB', 'I våra hus skrivs historia']",24,False,PT7S,7.0
204,gVSwW54UmX4,06 MOMONDO SE YT DEALS EU 23w10,,UCqyI8UwvJ1_j1Aql6-YT9kw,momondo,https://i.ytimg.com/vi/gVSwW54UmX4/default.jpg,"['travel', 'love', 'inspiration', 'fun', 'live', 'meta', 'search', 'flight', 'hotel', 'rental', 'car', 'package', 'deal']",19,False,PT7S,7.0
205,fH2jD_AqbqY,JYSK OUTDOOR GaD W23A 23 25s SE 81982,,UCjtj6D4IizEbrBr-Gwc0Lnw,JYSK TV spots,https://i.ytimg.com/vi/fH2jD_AqbqY/default.jpg,N/A,22,False,PT26S,26.0
206,PnEEOcuUUas,Expert 6s Bumper,,UCAkUHjBkavm4CmVyEgSWHRQ,IVT Värmepumpar,https://i.ytimg.com/vi/PnEEOcuUUas/default.jpg,N/A,28,False,PT7S,7.0
207,n268a2UQfS8,"Summer books, shows, and songs for 2023","Looking for something great to read, watch, or listen to this summer? I’ve put together a list of two books, a four-season series on Netflix, and a few dozen songs that are in regular rotation for me. Learn more at https://gatesnot.es/3BF92uv",UCnEiGCE13SUI7ZvojTAVBKw,Bill Gates,https://i.ytimg.com/vi/n268a2UQfS8/default.jpg,"['Bill Gates', 'Bill Gates summer list', 'Bill Gates summer books', 'Bill Gates book reviews', 'summer book review', 'Tomorrow and Tomorrow and Tomorrow book review', 'Gabrielle Zevin book', 'Born in Blackness book review', 'Howard French book', 'Borgen TV series', 'TV show recommendation', 'Bill Gates music', 'music play list', 'Bill Gates Spotify playlist']",28,False,PT1M37S,97.0
208,X4Q0EdG1JIo,"Supreme Green - ""Det stora torget""",Med vår nya Supreme Green-meny gör vi grönt till en självklarhet. Så har du inte tagit steget till den gröna sidan finns det nu fler goda anledningar än någonsin.,UCYPtucWjREYS7PWe9Elz-0w,MAX Burgers,https://i.ytimg.com/vi/X4Q0EdG1JIo/default.jpg,N/A,24,False,PT15S,15.0
209,tgyCuflMp_U,7- Eleven I alla lägen,It's giving... korv.,UCis8jdDl63bUUk3egS5EyGg,7-Eleven Sverige,https://i.ytimg.com/vi/tgyCuflMp_U/default.jpg,N/A,22,False,PT15S,15.0
210,Fq5kab9snBw,Gerdmans - Allt för Arbetsplatsen | Gerdmans,"Vi på Gerdmans hjälper dig att skapa en bättre arbetsplats. Med ett komplett sortiment inom kontor, konferens, lager och industri har vi inredning och utrustning för alla typer av arbetsplatser. 

Att utforma en trivsam och effektiv arbetsmiljö kräver både kunskap och kreativitet. Våra professionella rådgivare hjälper dig att alltid hitta den bästa lösningen. Vi finns där och när du behöver oss - enkelt och tryggt.

Har du ett större projekt har vi ett engagerat team som gärna hjälper dig hela vägen, från planering och ritning till beställning. Med vår kompetens får du ett förslag helt anpassat efter dina behov och önskemål.

Vi på Gerdmans har alltid fri frakt, hos oss finns inga dolda avgifter eller kostnader – detta för att hjälpa dig att enkelt fatta beslut om ditt köp!

Dessutom finns en stor del av sortimentet på vårt egna lager vilket ger snabba leveranser.

Som kund kan du lita på våra produkter. Hållbara lösningar och högt ställda krav på design och kvalitet gör att vi alltid ger minst 7 års garanti.

Vi har haft förmånen att skapa bättre arbetsplatser i Norden i över 70 år. 
Sedan 1947 drivs vi av vår passion, att skapa morgondagens bästa arbetsplatser.

Välkommen till Gerdmans - Allt för Arbetsplatsen

https://www.gerdmans.se

- Fri frakt
- 7 års garanti
- Snabb leverans",UCWSM3hi8XvwsJiI_o8YMp7A,Gerdmans Inredningar AB,https://i.ytimg.com/vi/Fq5kab9snBw/default.jpg,"['Gerdmans', 'kontor', 'lager', 'verkstad', 'industri', 'kontorsmöbler', 'lagerinredning', 'lagerhylla', 'skrivbord', 'kontorsstol', 'plåtskåp', 'klädskåp', 'arbetsbord', 'konferensmöbler', 'verkstadinredning', 'företagsmöbler']",26,False,PT1M34S,94.0
211,NUbuvsK7si0,T1 NAWB | SW | Diner | Benefit 30s | 16x9,,UCCcvB8DF_aCth1P5xqEahIA,air up,https://i.ytimg.com/vi/NUbuvsK7si0/default.jpg,N/A,22,False,PT30S,30.0
212,UqNyA07HTxw,Galbani Mozzarella,Smaken av dolce vita!,UCen3xaniDDvRUXWx0eW6W-A,Galbani Sverige,https://i.ytimg.com/vi/UqNyA07HTxw/default.jpg,N/A,22,False,PT7S,7.0
213,YlEmKuMBwEA,Bästa nya håravfall behandling - Scalp micropigmentation av absolut högsta kvalitet - Capillos.se,"Scalp micropigmentaton av absolut högsta kvalitet! Scalp micropigmentaton är den bästa nya håravfall behandling, en ny permanent lösning om du tappar hår! Det är en precisionsteknik som skapar en naturlig hårsimulering & snabbt ökar självkänslan. Denna håravfall behandling är en permanent lösning mot i synnerhet manligt håravfall och ger illusionen av ett snyggt rakat hår. Vår webbplats: www.scalpmicropigmentationcapillos.se är utarbetad för att hjälpa dig som tappar hår att lära dig mer om den innovativa lösningen scalp micropigmentation - som är en helt trygg, snabb och effektiv håravfall behandling, utan risker. Scalp micropigmentation är därutöver en både prisvärd och icke-kirurgisk lösning mot håravfall och det är därför det ökat snabbt i popularitet över hela världen. Vi på Scalp Micropigmentation Capillos finns i Stockholm och erbjuder endast scalp micropigmentaton av garanterat absolut högsta kvalitet! Se gärna recensioner på vår webbplats för mer info! Varmt välkommen!",UCAUarMlZb0XUkb0Zxc4tyJA,Scalp Micropigmentation Capillos,https://i.ytimg.com/vi/YlEmKuMBwEA/default.jpg,"['håravfall behandling', 'håravfall', 'behandla håravfall', 'scalp micropigmentation', 'skalp mikropigmentering', 'skalp pigmentering', 'hårtatuering', 'tatuera hår', 'bästa behandling mot håravfall', 'scalp pigmentation', 'mikropigmentering ärr', 'kamouflera ärr', 'hårsimulering', 'tunt hår', 'tappar hår', 'hårpigmentering', 'håravfall botemedel', 'bota håravfall', 'motverka håravfall']",22,False,PT22S,22.0
214,XWLgD4t4nQY,So Sri Lanka | Sky Diving with Red Bull,"Get ready to witness an incredible display of courage and skill as the Red Bull Sky Diving Team took to the skies above Colombo. From the dizzying heights of the Lotus Tower, they launched themselves into a thrilling free-fall, hurtling towards the earth at breakneck speed.

As they plummeted through the air, the world stretched out beneath them in a breathtaking panorama of urban and natural landscapes. From the bustling streets of the city to the lush greenery of the surrounding, they saw it all from a unique and awe-inspiring perspective!",UCJY1-jawEq7c9U7mY6xA4vQ,Sri Lanka Tourism,https://i.ytimg.com/vi/XWLgD4t4nQY/default.jpg,N/A,19,False,PT1M16S,76.0
215,44Vjs_5OepU,Mathem - Skapa nya vanor,"Handla mat, prylar och apoteksvaror
när och där det passar dig.",UC3fkhKDYwBzVxr3jIZ4nEeg,Mathem,https://i.ytimg.com/vi/44Vjs_5OepU/default.jpg,['mathem'],22,False,PT30S,30.0
216,GKcSqhNN4HU,Robot Gripper - Ixtur Pneumatic Magnets,"Ixtur has a wide range of pneumatically actuated magnets that are suitable as robot grippers for industrial automation.

Ixtur MRP-20NK, MRP-42K and MAP-40 are pneumatically actuated magnets for robot arms.

Ixtur MRP-20NK and MRP-42K are suitable for flat and round loads. MRP-20NK magnet is optimized for narrow loads. Lifting capacity of Ixtur MRP-20NK is 20 kg for flat and 13 kg for round (safety factor of 3). The Ixtur MRP-42K has a lifting capacity of 42 kg for flat and 27 kg for round (safety factor 3).

Ixtur MAP-40 is suitable for flat loads. Lifting capacity of Ixtur MAP-40 is 40 kg (safety factor of 3).

These magnets have a low residual gripping force. The magnets are suitable for robot grippers, fixtures and production automation. The combination of a strong lifting force and a low residual gripping force make these magnets the optimum choice as a robot gripper.",UCCpCEhQ16PgChremYATvTyg,Ixtur Magnets,https://i.ytimg.com/vi/GKcSqhNN4HU/default.jpg,"['Robot Gripper', 'Magnetic Gripper', 'Pneumatic Gripper', 'Robotic Automation', 'Industrial Automation', 'Magnet', 'Machine Tending', 'EOAT']",28,False,PT2M16S,136.0
217,6ieS_k8HAjY,Aqua Dental - Vi inspireras av de främsta för att kunna ge dig det bästa,,UCnRMWGpnVdvb6PQth4iLkfA,Aqua Dental,https://i.ytimg.com/vi/6ieS_k8HAjY/default.jpg,N/A,27,False,PT10S,10.0
218,q_ioyghBFko,LEGODRIVE ALL LAUNCH TRAILER AVAILABLE NOW 30 ENUK PEGI AGN 1920x1080 FINAL,,UCiwX99tJFZ7SNskPzbyAzyQ,LEGO 2K HUB,https://i.ytimg.com/vi/q_ioyghBFko/default.jpg,"['LEGO', 'LEGOS', 'LEGO set', 'LEGO build', 'LEGO make', 'LEGO series', 'McLaren', 'mclaren f1', 'lego cars', 'lego car', 'lego story', 'lego games', 'lego racers', 'lego building', 'lego ideas', 'lego 2023', 'lego news', 'lego moc', 'lego off-road', '2023 lego games', 'best lego games', 'lego city', 'nintendo', 'playstation', 'xbox', 'pc', 'steam', 'gameplay', 'kids videos for kids', '2K', 'td bricks', 'car racing', 'video game', 'lego 2k drive', 'lego worlds']",20,False,PT31S,31.0
219,rXinMr_ij2c,Välkommen hem till oss på Exsitec.,"Vi vågar prova. Vi blir bättre tillsammans. Vi påverkar där vi verkar. Vi är okomplicerade. Vi älskar digitala lösningar som gör skillnad. Vi är Exsitec.
----------------------------------------------
Vi levererar digitala lösningar som förbättrar våra kunders verksamheter och gör skillnad på riktigt.

Genom att kombinera utvalda system och tjänster till en fungerande helhet skapar vi förutsättningar för varje kund att nå sina ambitioner. 

Här kan du läsa mer om vad vi gör på Exsitec

Tillsammans skapar vi digitala lösningar som gör skillnad:

På Exsitec vet vi att vår personal och vår kultur är den viktigaste framgångsfaktorn. Det är medarbetarna som driver företaget framåt och bidrar till vår fortsatta tillväxt. 

Vi vill ständigt utvecklas vilket även är grunden till att vi kan skapa skapa digitala lösningar som är innovativa, effektiva och som på riktigt gör skillnad för våra kunder. 

Vi ser en ökande efterfrågan på våra tjänster och vi vet att framtiden för digitalisering av verksamheter inom många branscher bara har börjat. Som ett ansvarsfullt företag tar vi detta på allvar och driver utbildningsprogram som utbildar både erfarna och oerfarna personer inom IT.

Tillsammans skapar vi en arbetsplats där varje individ kan kan nå sina ambitioner och känner att de bidrar till att skapa digitala lösningar som gör skillnad på riktigt.

Här kan du läsa mer om oss

Kontakta oss: 
Tel: 010 - 333 33 00
Mail: hej@exsitec.se
LinkedIn: https://se.linkedin.com/company/exsitec-ab
Facebook: https://sv-se.facebook.com/exsitec/",UCUUWXwc1ftgiAJx4z4UVOzg,Exsitec Sverige,https://i.ytimg.com/vi/rXinMr_ij2c/default.jpg,N/A,28,False,PT1M15S,75.0
220,2pwUoEiaOHU,Undrar du varför din förening ska bli medlem hos Bostadsrätterna?,"Genom ett medlemskap hos Bostadsrätterna får styrelsen i din bostadsrättsförening hjälp med det vardagliga arbete som styrelseledamot. Vårt uppdrag är att genom medlemskap stödja, hjälpa och utbilda de engagerade personer som valts till ett förtroendeuppdrag i en bostadsrättsförening.

Se filmen så får du veta mer vad som ingår i vårt medlemskap och vilken nytta din förening kan få av att vara medlem. 

Testa oss kostnadsfritt o ni inte varit medlemmar tidigare!",UCrXG1VQu17MQLF_qKXy1dIw,Bostadsrätterna,https://i.ytimg.com/vi/2pwUoEiaOHU/default.jpg,N/A,22,False,PT1M9S,69.0
221,bBkFDzrIkZQ,Melatonin Orion Pharma 3 och 5 mg SE,"Melatonin Orion Pharma (melatonin) 3 mg och 5 mg tabletter. Receptfritt läkemedel för korttidsbehandling av jetlag hos vuxna över 18 år. Rekommenderas till vuxna som flyger över minst 5 tidszoner, särskilt i en östlig riktning, och särskilt om de har upplevt symtom på jetlag i samband med tidigare resor. Använd inte Melatonin Orion Pharma om du är gravid eller ammar, tror att du kan vara gravid eller planerar att skaffa barn. Fertila kvinnor bör använda preventivmedel under behandlingen. Ta alltid detta läkemedel exakt enligt beskrivning i bipacksedeln eller enligt anvisningar från läkare eller apotekspersonal. Maximal dygnsdos är 5 mg. Maximal behandlingstid är 4 dagar. Kontakta läkare om symtomen inte blir lindrigare eller om de förvärras eller om du har sömnbesvär som inte orsakats av jetlag. Melatonin Orion Pharma kan orsaka dåsighet och försämrad uppmärksamhet i flera timmar efter intag. Detta läkemedel ska därför inte tas före körning eller användning av maskiner. Läs bipacksedeln noga innan du börjar ta detta läkemedel, särskilt vid överkänslighet, annan sjukdom, graviditet eller amning. Orion Pharma AB, Danderyd, medinfo@orionpharma.com. 09/2022",UCklok7C4gmyfo7t93_DqfIw,OrionPharmaScandinavia,https://i.ytimg.com/vi/bBkFDzrIkZQ/default.jpg,N/A,28,False,PT20S,20.0
222,pzlnjkhksSM,Your oportunity,,UC-NSRyqyXOYwHKO1ieW5_uA,Smart System,https://i.ytimg.com/vi/pzlnjkhksSM/default.jpg,N/A,22,False,PT1M35S,95.0
223,W8amwBmutvA,LETSPLAY HORSE PROGRESSION MEDIUM FORM 1920X1080 SE,"Like Star Stable on Facebook! http://facebook.com/starstable
Follow Star Stable on Instagram!
http://instagram.com/starstableonline
Follow Star Stable on Twitter! 
http://twitter.com/starstable
Follow Star Stable Alerts on Twitter!
https://twitter.com/SSO_Alerts
Play Star Stable now at http://starstable.com",UCPo4aWm6slfBmhMvmKaf-xQ,Star Stable,https://i.ytimg.com/vi/W8amwBmutvA/default.jpg,"['Star Stable', 'Star Stable Online', 'SSO', 'MMORPG', 'Horse Game', 'Horses', 'Star Rider', 'Star Coins', 'Jorvik', 'Soul Riders', 'Starshine Legacy', 'Online Horse Game']",20,True,PT30S,30.0
224,rsG43iJozGg,What Is Your Superpower?,,UCqV1kfVIwuwHFs4QH6FOoRw,Tamaris Spots,https://i.ytimg.com/vi/rsG43iJozGg/default.jpg,N/A,22,False,PT30S,30.0
225,DljJlhCwYvo,Masterbrand | The Straw 20 sec,,UCtHmHp03V_XYWgEOD25XX9w,Arla Sverige,https://i.ytimg.com/vi/DljJlhCwYvo/default.jpg,N/A,24,False,PT20S,20.0
226,UyTxdDSJjKs,BMW X3 Plug-in Hybrid - Räckvidd upp till ca 46 km,"MW X3 xDrive30e laddhybrid har en elektrisk räckvidd på upp till ca 46 km. Med den här bilen får du det bästa av det bästa, dynamiken och effektiviteten hos en elmotor och räckvidden och komforten hos en förbränningsmotor. 

Den här bilen är en Plug-in Hybrid i SUV-format som med dynamisk acceleration och intelligent teknik ger dig som förare en smidig körupplevelse.

BMW eDrive-tekniken gör att förbränningsmotorns bränsleförbrukning sänks till 2,2 liter/100 km. För att ge mer utrymme och spara plats sitter litiumjonbatteri under baksätet. Det ger dig en bagagevolym på hela 450 liter och gott om plats för hela familjen och all utrustning, packning, eller kanske hunden som ska med.

Besök närmaste Bavaria Bil anläggning och provkör den idag - https://bavariabil.se/bilar/suv/bmw-x3-xdrive30e-plug-in-hybrid/",UCXnl7DTIDEfRvC8yzxUUmKQ,Bavaria Bil,https://i.ytimg.com/vi/UyTxdDSJjKs/default.jpg,N/A,2,False,PT30S,30.0
227,UUWmUd_X5sc,Connect To The World - Turkish Airlines,"#TurkishAirlines #TürkHavaYolları #WidenYourWorld 
 
About Turkish Airlines:
Established in 1933 with a fleet of five aircraft, Star Alliance member Turkish Airlines is the airline that flies to more countries and international destinations than any other airline in the world. Turkish Airlines has a fleet of over 300 (passenger and cargo) aircraft flying to over 300 destinations worldwide.
 
Since April 2019, Turkey’s national flag carrier is operating from its new hub, Istanbul Airport, which is set to be the world’s largest with an annual passenger capacity of 200 million once all phases are complete. Recognized for its excellent products and services around the globe, Turkish Airlines bridges cultures and continents from its hub in Istanbul, with Turkish hospitality at its heart. More information about Turkish Airlines can be found on its official website www.turkishairlines.com or its social media accounts on Facebook, Twitter, YouTube, LinkedIn, and Instagram.
 
https://www.turkishairlines.com/
https://www.facebook.com/turkishairlines
https://twitter.com/turkishairlines
https://www.instagram.com/turkishairl...
https://www.linkedin.com/company/turk...
 
 
Türk Hava Yolları Hakkında:
1933 yılında 5 uçaktan oluşan mütevazı bir filo ile kurulan Star Alliance üyesi Türk Hava Yolları, bugün 300’den fazla (yolcu ve kargo) uçak yer alan filosu ile dünyada 300’den fazla noktaya uçan havayolu şirketidir. Türkiye’nin bayrak taşıyıcı havayolu Nisan 2019’dan bu yana, tüm aşamaları tamamlandıktan sonra yıllık 200 milyon yolcu kapasitesiyle dünyanın en büyük havalimanı olacak İstanbul Havalimanı’nda faaliyet gösteriyor.
Dünya genelindeki mükemmel ürün ve hizmetleri ile tanınan Türk Hava Yolları, Türk misafirperverliği ile İstanbul'daki merkezinde kültürleri ve kıtaları birbirine bağlıyor. Türk Hava Yolları ile ilgili daha geniş bilgiye www.turkishairlines.com web adresinden veya Facebook, Twitter, YouTube, LinkedIn ve Instagram hesapları üzerinden ulaşılabilir.
 
https://www.turkishairlines.com/
https://www.facebook.com/turkishairlines
https://twitter.com/turkishairlines
https://www.instagram.com/turkishairl...
https://www.linkedin.com/company/turk...",UCSK1_qvsEuTNZnvLQvNRLGQ,Turkish Airlines,https://i.ytimg.com/vi/UUWmUd_X5sc/default.jpg,"['turkish airlines', 'thy', 'türk hava yolları', 'tk', 'ta', 'turkish airways', 'aviation', 'havacılık', 'airline', 'airplane', 'havayolu', 'uçak']",19,False,PT20S,20.0
228,kJx1mxLkxbM,Up your creative game,Lika redo för jobb som underhållning – var du än är.,UCvI_B4l0n_So11Le_pThTqw,Samsung Sverige,https://i.ytimg.com/vi/kJx1mxLkxbM/default.jpg,N/A,28,False,PT15S,15.0
229,VoGEWrPj_kg,KICKS Commercial More of You,"We want you to embrace more of all that makes you, you. More of less, more of more. More of him. More of her, us, them – MORE of you!😘

🎤: Agnes - Nothing Can Compare",UCXTEgtYyN_1DgrY6sbuffzQ,KICKS,https://i.ytimg.com/vi/VoGEWrPj_kg/default.jpg,N/A,26,False,PT26S,26.0
230,aBzWzme2xc8,"Om du är bra med dina händer, blir du fantastiskt med Atlasbalans M1",https://www.atlasbalans.com/sv Designad som en förlängd hand tar Atlasbalans M1 manuell behandling till en helt ny nivå av professionalism. Baserad på den senaste anatomiska forskningen är den optimerad för avancerad och effektiv behandling av fascia.,UCjgzG2m-lXVn_78-fr2LcvA,Atlasbalans,https://i.ytimg.com/vi/aBzWzme2xc8/default.jpg,"['atlasbalans', 'behandling av fascia', 'ny forskning', 'swedish fascia vibes']",28,False,PT1M9S,69.0
231,p9Xgp3-_8cY,"Ålderskontroll, version 2, 15 sekunder – Systembolaget",,UCbUPL05at7bkaSokJ_wVl9A,Systembolaget AB,https://i.ytimg.com/vi/p9Xgp3-_8cY/default.jpg,N/A,22,False,PT15S,15.0
232,uRJkOrnFVx4,Nya Philips Airfryer XXL med Smart Sensing-teknik,"Större bakform, snabb tillagningstid, ny stilren färg och inspiration från NutriU-appen. Det är din dagliga matlagningskamrat. 

Läs mer: http://to.philips/6054KODFs",UCjWfiExUU--rqb0Y7JkhLPw,Philips Home Living,https://i.ytimg.com/vi/uRJkOrnFVx4/default.jpg,N/A,28,False,PT15S,15.0
233,vDSy6k28mvo,Zmarta Awareness Loans Generic Banker Vers 3 15s 16x9 SE OLV Subs YouTube,"Hos Zmarta kan du få skräddarsydda ekonomiska lösningar utifrån dina behov. I en värld av dåliga råd, är vi på din sida. Se alla våra jämförelsetjänster på Zmarta.se.",UCUJBDJS8nftiCcnGSW03mlw,Zmarta Sverige,https://i.ytimg.com/vi/vDSy6k28mvo/default.jpg,N/A,1,False,PT15S,15.0
234,iOlimzNSUNw,Kultowa marka morskich tradycji #2,#polferries #filmreklamowy,UCWsG1srRP2KusO48TwUhbKA,Polferries ,https://i.ytimg.com/vi/iOlimzNSUNw/default.jpg,"['#polferries', '#filmreklamowy']",19,False,PT29S,29.0
235,Pj1yIOa3uY4,Svero Lifting - Beställ enkelt i vår webshop,"Ekonomi och ergonomi hänger ihop, tillsammans skapar vi vinster genom rätt lyftlösning


ADIP_UBERVERSAL_GENERAL:312885803:19977424975:6465190471:12465412869220259014:ADV2_PEDESTAL",UCof3XHhEYShRb3HPuIoJuaw,Svero Lifting,https://i.ytimg.com/vi/Pj1yIOa3uY4/default.jpg,['YouTube Autodirector Video'],22,False,PT16S,16.0
236,-O43VXNSc-U,Freedom to Flourish – Life at Fellowmind,,UCDepReMw1RSTd9uAvlnjq3g,Fellowmind Sverige,https://i.ytimg.com/vi/-O43VXNSc-U/default.jpg,N/A,22,False,PT2M52S,172.0
237,cdJlvD1HkAI,Prova ProPlan till din hund – exceptionell näring med en oemotståndig smak för din fyrbenta vän,Prova ProPlan till din hund eller katt – exceptionell näring med en oemotståndig smak för din fyrbenta vän,UC7KwiVOUBK_o6g2KNunzspQ,Purina Sverige,https://i.ytimg.com/vi/cdJlvD1HkAI/default.jpg,"['Purina', 'Purina Pro Plan', 'Hund']",22,False,PT15S,15.0
238,GcrC8voXob8,Veet Pure 6s OLV SE CWS 16x9,,UC3-H5QLhd_plDvyMQcGr99g,Veet_Nordics ,https://i.ytimg.com/vi/GcrC8voXob8/default.jpg,N/A,22,False,PT6S,6.0
239,3MWYWBpPdvo,N/I,N/I,N/I,N/I,['N/I'],N/I,N/I,N/I,N/I,
240,JfLuWKJbS7I,Masterbrand | The Great Save 20 sec,,UCtHmHp03V_XYWgEOD25XX9w,Arla Sverige,https://i.ytimg.com/vi/JfLuWKJbS7I/default.jpg,N/A,24,False,PT20S,20.0
241,czm0HrV5nIU,Dungeons & Dragons: Honor Among Thieves | Heat 15 | Digitalt Köp,,UCchBlcGvEG2OGoG9Ns46LHg,paramountintlswe,https://i.ytimg.com/vi/czm0HrV5nIU/default.jpg,N/A,1,False,PT16S,16.0
242,ZQ3nvkt60Pc,Pampers - Cushion Crusher - Victoria 6s - SE,,UCccYxbR8CIzGqy5vwnwOGXg,Procter Gamble Nordic,https://i.ytimg.com/vi/ZQ3nvkt60Pc/default.jpg,N/A,24,False,PT6S,6.0
243,4CkuRN9yy0k,Crescent Elda,"Elda 20S är en komplett utrustad elcykel med en ram av aluminium, sportigt avslappnad geometri och ett batteri på 518 Wh som är elegant integrerat i ramen.",UCmShp6oADNf0MtKELc7fY6A,Crescent,https://i.ytimg.com/vi/4CkuRN9yy0k/default.jpg,N/A,22,False,PT16S,16.0
244,OxFvMqEBmpQ,Creator Z17/Z16 HX Studio - Imagination Maketh Creator | MSI,"Take your artistic visions to new heights with the versatility and performance of MSI creator laptops. Whether you're a graphic designer, video editor, or just looking to explore new forms of self-expression, Creator Z17/Z16 HX Studio has got you covered.

With the up to 13th Gen Intel® Core™ i9 processor and NVIDIA® GeForce RTX™ 4070 and certified by NVIDIA Studio program, the possibilities are endless.

⭐16:10 True Pixel Display
⭐Vapor Chamber Cooler
⭐MSI Pen 2 Support (optional)

Check out more details:
https://msi.gm/CreatorZ17HXStudio_A13V
https://msi.gm/CreatorZ16HXStudio_B13V

----------------------------------------------------------------
► Facebook: https://www.facebook.com/TheOfficialMSI
► Instagram: https://www.instagram.com/msi/
► Twitter: https://twitter.com/msitweets",UC9j-aEJL75uRFbLxx0_NsTA,MSI Global,https://i.ytimg.com/vi/OxFvMqEBmpQ/default.jpg,N/A,28,False,PT55S,55.0
245,fNOSAenqsEQ,Prova ProPlan till din katt – exceptionell näring med en oemotståndig smak för din fyrbenta vän,Prova ProPlan till din hund eller katt – exceptionell näring med en oemotståndig smak för din fyrbenta vän,UC7KwiVOUBK_o6g2KNunzspQ,Purina Sverige,https://i.ytimg.com/vi/fNOSAenqsEQ/default.jpg,"['Purina', 'Purina Pro Plan', 'Katt']",22,False,PT15S,15.0
246,roYNh3ni5EE,Mazda Discovers - Episode 5: Marbling in Denmark,"Welcome to another episode of Mazda Discovers. In episode five, see filmmaker Erik Hedenfalk drive from Sweden to Copenhagen to visit Pernille Snedker Hansen at her studio. Pernille is famous for combining iconic Danish furniture making with traditional Japanese marbling techniques to make beautiful one-of-a-kind pieces. https://www.snedkerstudio.dk/

We're uncovering some of Europe's most unique crafts in our latest YouTube series, #MazdaDiscovers. Craft has always been in our DNA and we’re celebrating people who share our passion by sending content creators who value this to meet the craftspeople who live it.

#Mazda #CX30 #HomoFaberWay #furnituremaking #marbling #craftsmanship #CraftedInJapan

Official video of Mazda Motor Europe. 
Model availability varies per country. 

For more information visit your official local Mazda website or select your country here: https://www.mazda.eu/en/

Find more inspiration, follow us on Instagram and Twitter: 
https://www.instagram.com/mazdaeurope/ 
https://twitter.com/Mazda_Europe",UCh-5FiX3d5jFo6n0Jpb-k8A,MazdaEurope,https://i.ytimg.com/vi/roYNh3ni5EE/default.jpg,"['Mazda', 'cars', 'automotive', 'CX-30', 'Drive together', 'homo faber', 'crafted in japan', 'pernille', 'marbling', 'Snedker', 'studio', 'discovers', '#MazdaDiscovers', 'MazdaDiscovers', 'Denmark', 'Copenhagen', 'Erik Hedenfalk', 'Sweden', 'road trip', 'roadtrip', 'craftsmanship', 'crafts', 'design']",2,False,PT4M16S,256.0
247,BXGXV5N1eKE,[EMEA] ORV TRAXTER FY24 16x9 Vid15 Toplivingfarmer learnmore SE Sweden,"Make sure to subscribe to our Youtube Channel: https://www.youtube.com/c/CANAMOFFROAD?sub_confirmation=1

Follow us on social media:
IG: https://www.instagram.com/canamoffroad 
Facebook: https://www.facebook.com/CanAmOffRoad
TikTok: https://www.tiktok.com/@canamoffroad",UC0KhjI4TLPd99wxF6GnNKAw,CAN-AM OFF-ROAD,https://i.ytimg.com/vi/BXGXV5N1eKE/default.jpg,"['Can-Am', 'Can-Am Off-Road', 'UTV', 'ATV', 'SSV']",2,False,PT15S,15.0
248,XFPuWIUpRQE,Swedbank 6s foodtruck,,UCvXIbgcNEk_LqheDP9pJukg,Swedbank Sverige,https://i.ytimg.com/vi/XFPuWIUpRQE/default.jpg,N/A,25,False,PT6S,6.0
249,qTxswM7lp10,Avatar: The Way of Water,,UCQ8eoZdZP4gvGiVkqAh05VA,Disney Sverige,https://i.ytimg.com/vi/qTxswM7lp10/default.jpg,N/A,1,False,PT15S,15.0
250,g_Nxu-ZaJAc,NIVEA LUMINOUS630 - minskar och motverkar pigmentfläckar,,UCHa9SIrmfxunZVRgLWDiO1w,NIVEA Sverige,https://i.ytimg.com/vi/g_Nxu-ZaJAc/default.jpg,N/A,26,False,PT20S,20.0
251,atE1zCE23e8,Res till Gotland i sommar för 285 kr per person,,UC0RLKxU6a31dgRw4uJyglKg,Destination Gotland,https://i.ytimg.com/vi/atE1zCE23e8/default.jpg,N/A,19,True,PT32S,32.0
252,9BL7IIYINKk,ACO Pure Glow - Range,,UClwpgi-Hql5owPy3eV88H8A,ACO Sverige,https://i.ytimg.com/vi/9BL7IIYINKk/default.jpg,N/A,22,True,PT6S,6.0
253,nYWpIRU8Lkw,enUK-EMEA-D4-D4-Launch-Launch-StoryTrailerXBNoSkip-PreOrder-VID-1920x1080-15-Launch-Cinematic,,UCxn8csYeZg6awRnZS-aqg0g,Diablo,https://i.ytimg.com/vi/nYWpIRU8Lkw/default.jpg,N/A,20,False,PT16S,16.0
